"","N","prior","delta","lambda","delta_median","lambda_median","b0_median","b1_median","bf10","sdr10"
"439",30,2,2.5,0.333333333333333,2.54625972000882,0.216571921215544,1.2232839158324,2.32627644582625,7.91239122650451,5.639
"440",30,3,2.5,0.333333333333333,3.86637799822576,0.213306191311534,1.23219226762363,2.34426269543047,8.40113181582745,4.562
"441",30,4,2.5,0.333333333333333,5.91550205556726,0.211093823598976,1.23614227592024,2.35948373177645,8.64357971979463,3.009
"442",30,2,2.5,0.333333333333333,2.90126624352307,0.375455261058191,3.71902950542509,-6.33931040475034,23820.4302377513,51.943
"443",30,3,2.5,0.333333333333333,4.3753789330799,0.364723210440693,3.71305810680248,-6.32060962414909,24748.9307082039,13.636
"444",30,4,2.5,0.333333333333333,6.927471180378,0.364121079214128,3.70539417755304,-6.3182139503507,26690.9884894298,22.478
"445",30,2,2.5,0.333333333333333,2.90890501160599,0.360592039249128,2.60501112505758,-3.73974738400044,2752.57764994204,0
"446",30,3,2.5,0.333333333333333,4.3444556957473,0.350830890382052,2.59856592916636,-3.74839998803265,2883.65729844633,36.397
"447",30,4,2.5,0.333333333333333,6.81083275527902,0.347832278425052,2.60930358833702,-3.75204549505992,3061.23096715247,0
"448",30,2,2.5,0.333333333333333,3.16330913320486,0.365169074966683,0.0573216670263638,6.41285018833923,540745.625650762,158.371
"449",30,3,2.5,0.333333333333333,4.91646897942631,0.349110299300987,0.0567993708415513,6.3637396407693,553218.84248246,34.28
"450",30,4,2.5,0.333333333333333,7.8417634316774,0.348107497716217,0.0558706367906083,6.39132946336525,584083.417476014,12.761
"451",30,2,3,0.333333333333333,2.00315994449435,0.381348439762594,-2.78563510276103,-4.13506942897208,3.66899441559137,3.585
"452",30,3,3,0.333333333333333,2.99911973232801,0.381079942893318,-2.80294736643157,-4.1603551186144,3.84749819214726,1.432
"453",30,4,3,0.333333333333333,4.63389703351192,0.393923116952873,-2.80891874467071,-4.14685471732884,3.77910733303511,1.658
"454",30,2,3,0.333333333333333,2.67690549431732,0.342326202151189,-1.79840592271942,-5.21720571800818,213.096643726403,60.123
"455",30,3,3,0.333333333333333,4.01517204736225,0.333827088611018,-1.80552867425163,-5.22942309693006,227.567406806656,8.585
"456",30,4,3,0.333333333333333,6.28909613668081,0.33462085949562,-1.79724331036061,-5.20952772314109,235.965773259307,4.402
"457",30,2,3,0.333333333333333,1.85333053523727,0.36323508931924,-1.21899974517793,-1.36694948149458,0.672158416392434,0.601
"458",30,3,3,0.333333333333333,2.84083943659409,0.366923250024374,-1.2230356952694,-1.37733256453626,0.650616987983158,0.585
"459",30,4,3,0.333333333333333,4.50746045986176,0.371349610169913,-1.23136996994314,-1.38350481923556,0.628546510241671,1.581
"460",30,2,3,0.333333333333333,2.28401466745023,0.358780599740348,-0.389993745334789,-2.31171851621411,22.2777223950744,20.055
"461",30,3,3,0.333333333333333,3.3827460321797,0.362614450333444,-0.389432813425002,-2.322840166329,23.8048256103284,Inf
"462",30,4,3,0.333333333333333,5.13277961728346,0.366423521530973,-0.389177569204442,-2.33724383941461,24.3184474883697,2.035
"463",30,2,3,0.333333333333333,2.70816065318783,0.306636526786713,2.40106430106663,9.41294185408037,595.106362731668,67.584
"464",30,3,3,0.333333333333333,4.02681841338093,0.300202303502038,2.40976566949258,9.44546540906333,646.677502054272,9.723
"465",30,4,3,0.333333333333333,6.22543859891764,0.298764506841851,2.39750558342557,9.41600598645113,668.921651274933,5.145
"466",30,2,3,0.333333333333333,1.74123234542741,0.290071009244911,1.90474039405894,1.82894769652866,1.05261877761184,1.144
"467",30,3,3,0.333333333333333,2.65426931193339,0.295128920481984,1.91277084316232,1.84529130828011,1.04295868465971,0
"468",30,4,3,0.333333333333333,4.17433299009536,0.303280472294436,1.91819257098414,1.85058488283267,0.997440417993091,0.558
"469",30,2,3,0.333333333333333,1.84349949182074,0.323117096636493,0.290000271629806,0.354334619277023,1.26529743877456,1.804
"470",30,3,3,0.333333333333333,2.79245886965247,0.330262244238139,0.291240076283153,0.34983762074619,1.28426117034804,0.968
"471",30,4,3,0.333333333333333,4.38152801864162,0.337842703255726,0.286627964806753,0.354944515642439,1.2517335202718,0
"472",30,2,3,0.333333333333333,2.31119075537829,0.299812237509527,4.64191277115214,2.56766189028887,220.086985954457,120.614
"473",30,3,3,0.333333333333333,3.41510409003806,0.296849200010239,4.66421686247982,2.57977329139347,243.627029392071,4.639
"474",30,4,3,0.333333333333333,5.26526327834791,0.301520170605689,4.65163704752454,2.57878535989813,250.967819201955,2.934
"475",30,2,3,0.333333333333333,3.36869052682258,0.326239270972608,4.49668364524654,3.54813513129328,1979825.49455692,509.923
"476",30,3,3,0.333333333333333,5.45285460300952,0.315026520491275,4.48457216625246,3.54380566299388,1971149.79271977,Inf
"477",30,4,3,0.333333333333333,9.14013319957269,0.316019737722976,4.49325026186205,3.54087385827305,2045013.92573284,16.136
"478",30,2,3,0.333333333333333,2.28612466853182,0.339737572824337,0.378819347803281,-5.27760026085347,88.9835936921135,78.228
"479",30,3,3,0.333333333333333,3.38414646421403,0.338284984509688,0.379921133935904,-5.29608711628837,95.4834143188681,3.773
"480",30,4,3,0.333333333333333,5.1870849740119,0.340487039681641,0.382077583066571,-5.30188772469643,97.996656948109,1.981
"481",30,2,3,0.333333333333333,2.6506558288144,0.314682715775206,-1.14046272531995,4.62808240517055,18351.4820969495,473.067
"482",30,3,3,0.333333333333333,3.92981483135888,0.308033391198245,-1.13477370765576,4.61379638175349,19932.3888852789,115.519
"483",30,4,3,0.333333333333333,6.29850043922989,0.309385833467231,-1.13287933096175,4.61340973489468,20973.4957523504,0
"484",30,2,3,0.333333333333333,2.86006298506951,0.29392869255039,3.41564619651922,-6.39382301523117,27397.2345367744,0
"485",30,3,3,0.333333333333333,4.31357546321991,0.284820135220809,3.41155798801661,-6.40941615806878,29262.7693242321,16.582
"486",30,4,3,0.333333333333333,6.56876718275093,0.28051414379514,3.41033032729611,-6.39624938356576,30591.0149174556,7.677
"487",30,2,3,0.333333333333333,1.84124305850781,0.409945241268075,-3.68557611784678,-2.62787720479991,0.791148532315755,0.602
"488",30,3,3,0.333333333333333,2.87482262196772,0.414203125182229,-3.70002178606425,-2.65114672767868,0.771870859501231,0
"489",30,4,3,0.333333333333333,4.45844398156061,0.429752048624981,-3.71110523505563,-2.6509975773661,0.746114591955504,0.615
"490",30,2,3,0.333333333333333,1.86108291245015,0.328658801799285,2.17419779938289,0.180671038117945,3.656537965878,23.857
"491",30,3,3,0.333333333333333,2.79544070427578,0.335533041143821,2.18836747524095,0.179851587936956,3.74886801988392,0.855
"492",30,4,3,0.333333333333333,4.33251783158936,0.341727854733827,2.18577903186655,0.179935809419952,3.67266308306523,0
"493",30,2,3,0.333333333333333,2.60963697411831,0.347675741289325,-3.54437442703131,4.41234108025792,677.618173110505,132.877
"494",30,3,3,0.333333333333333,3.8816484350709,0.34102541556395,-3.53819837609501,4.40952050666077,738.275795794607,16.742
"495",30,4,3,0.333333333333333,5.93272001629495,0.342254571390072,-3.53438350972377,4.40283410947731,760.137765856805,Inf
"496",30,2,3,0.333333333333333,3.64775660248122,0.32419096000736,-7.53863059426497,2.21297116679913,2034834.74582181,2887.265
"497",30,3,3,0.333333333333333,5.89842069350783,0.308348605265814,-7.48830513951928,2.19300546039522,1960367.65943757,0
"498",30,4,3,0.333333333333333,10.5089860839768,0.309670586409476,-7.46864659270779,2.17515180595847,2073103.58258439,45.789
"499",30,2,3,0.333333333333333,1.58535730720541,0.524173611413077,-2.95365356238094,4.7839381025637,0.262597202755145,0.283
"500",30,3,3,0.333333333333333,2.55452784867122,0.560460584708561,-2.96169647561179,4.78637286154735,0.238428391162468,0.28
"501",30,4,3,0.333333333333333,4.11648889815315,0.596260433356556,-2.96151309797485,4.77744118560671,0.219361149438907,0.3
"502",30,2,3,0.333333333333333,2.72583567329911,0.290791359222894,-2.22226428658126,0.920735694923194,461300.833152297,1755.713
"503",30,3,3,0.333333333333333,4.11677328524118,0.285491866694917,-2.22323006423201,0.92507592503797,505138.378897939,123.902
"504",30,4,3,0.333333333333333,6.44686939015439,0.284461036652183,-2.22220126300731,0.923206333631374,533334.87220036,12.569
"505",30,2,3,0.333333333333333,2.70764736012517,0.238508872300029,-4.27361559026723,5.9889903623986,45205.1867302486,74160.704
"506",30,3,3,0.333333333333333,4.07672002941042,0.235225595821196,-4.25092250669098,5.93669874588092,49562.670380051,0
"507",30,4,3,0.333333333333333,6.25466215221694,0.23471204072192,-4.24636517920253,5.94057603582287,52655.3047005648,62.28
"508",30,2,3,0.333333333333333,1.64620264547298,0.333581323751437,1.07049938390849,1.1465076626201,0.570205884302654,0.527
"509",30,3,3,0.333333333333333,2.53679485535172,0.332210207898905,1.07128391411019,1.17195771903626,0.548188630797267,0.411
"510",30,4,3,0.333333333333333,3.96522015688788,0.344306713057597,1.07715637136171,1.16120247648667,0.511733208631731,0
"511",30,2,3,0.333333333333333,2.74812108090197,0.215640953680005,-0.888523583883457,0.904451877808022,5199180.53076104,790.065
"512",30,3,3,0.333333333333333,4.18050837292293,0.210419459968831,-0.886555095431383,0.903116857813199,5670043.42721921,127.03
"513",30,4,3,0.333333333333333,6.54581896359297,0.210783036254536,-0.889643759920612,0.90408173283669,6119987.19802671,Inf
"514",30,2,3,0.333333333333333,2.48555305414058,0.247369431701044,0.592512539140683,-6.15404872188363,1278.39190378166,1023.683
"515",30,3,3,0.333333333333333,3.64360609485549,0.244843362146584,0.587117662324309,-6.11427029638458,1409.93380999607,Inf
"516",30,4,3,0.333333333333333,5.61820289211411,0.244244055692993,0.591643405365264,-6.15248971411661,1497.05796622373,Inf
"517",30,2,3,0.333333333333333,2.75330919248568,0.332523172967792,1.00468752282097,-0.181926133303749,1663.36705291161,1312.46
"518",30,3,3,0.333333333333333,4.17627604511117,0.327137706592467,1.01794392935804,-0.176582982907482,1787.33322640343,0
"519",30,4,3,0.333333333333333,6.43494500910089,0.325403421544239,1.00561579022489,-0.176676519354799,1869.93232225147,9.691
"520",30,2,3,0.333333333333333,1.99048800913709,0.357065038615182,0.267887322218185,0.031921293069007,2.54281433857739,1.784
"521",30,3,3,0.333333333333333,3.02382857220675,0.369775378896257,0.271442618984343,0.0313507319795316,2.64244963261533,1.386
"522",30,4,3,0.333333333333333,4.70402178018864,0.373608545221951,0.265678684323061,0.0320136836323203,2.62715859933736,0.912
"523",30,2,3,0.333333333333333,2.43070549082277,0.30947398680398,1.9810491890118,-3.17607948934214,3691.61076311069,83.811
"524",30,3,3,0.333333333333333,3.57199265668733,0.303377642602125,1.97821194634668,-3.18116516180877,4076.59225254271,0
"525",30,4,3,0.333333333333333,5.54695974921959,0.306227938030249,1.9804927464983,-3.18305819531618,4258.70780707205,4.145
"526",30,2,3,0.333333333333333,2.0264568871368,0.224699940513149,4.49369576444449,1.95393941641465,2.69448429533584,0
"527",30,3,3,0.333333333333333,3.09446077006363,0.225478900151926,4.51253907437835,1.97060949051589,2.76989934093795,1.966
"528",30,4,3,0.333333333333333,4.68826253305317,0.225347862722972,4.53395011556595,1.97755261617371,2.77741587430315,Inf
"529",30,2,3,0.333333333333333,2.0267199505539,0.37556178172749,-0.41984978255876,-3.34230623072153,9.50415143028433,12.787
"530",30,3,3,0.333333333333333,3.06770851940746,0.379899797058724,-0.419642115071449,-3.34681500407975,9.98186181245784,1.18
"531",30,4,3,0.333333333333333,4.73211618578795,0.389361943502494,-0.417090247448219,-3.33732014215395,9.9578049030634,1.211
"532",30,2,3,0.333333333333333,1.97890253303768,0.285769240632924,-0.26230874060147,-0.238355618346186,36.0966638662699,18.755
"533",30,3,3,0.333333333333333,2.97109680480521,0.29107188881624,-0.265055572079453,-0.238045910404982,38.4916218713786,16.921
"534",30,4,3,0.333333333333333,4.5184683733707,0.293012532594086,-0.265631314710304,-0.240092405698103,38.7209671498717,2.05
"535",30,2,3,0.333333333333333,2.40150596176826,0.380540457484062,4.53666798175949,-0.119105378337177,112.890752129208,28.1
"536",30,3,3,0.333333333333333,3.54190505486921,0.375474156129941,4.53808107604,-0.117832640454796,122.609983005068,4.623
"537",30,4,3,0.333333333333333,5.48093450305345,0.380431086060094,4.5390101321046,-0.119215384344109,126.065614672614,2.145
"538",30,2,3,0.333333333333333,1.91280041949734,0.327547398056042,-3.08542260595151,-5.59580790106267,1.5131657073781,1.373
"539",30,3,3,0.333333333333333,2.92296721173815,0.332842131447209,-3.10223997329494,-5.62015520136501,1.52439472195739,0
"540",30,4,3,0.333333333333333,4.55083169220127,0.340500012486782,-3.10879352779624,-5.64667748240478,1.50721609831897,4.109
"541",30,2,3,0.333333333333333,1.77450863775845,0.431318282301104,4.88328284988878,-0.284782650585787,0.565500215867199,1.192
"542",30,3,3,0.333333333333333,2.79360155923054,0.449110641957815,4.90011851565083,-0.286192302589009,0.550816322055693,0.55
"543",30,4,3,0.333333333333333,4.38757694524412,0.462787747564677,4.89324743585628,-0.288936760969957,0.526711490411127,0
"544",30,2,3,0.333333333333333,2.48905845528485,0.29211246688109,1.74112286156104,-5.24749006805714,1882.96139960955,1823.637
"545",30,3,3,0.333333333333333,3.64503101112769,0.285180800423841,1.74145269273537,-5.24288662607078,2067.26538969984,0
"546",30,4,3,0.333333333333333,5.56380562929341,0.288590821039316,1.740632988585,-5.24783879387451,2174.44020899046,Inf
"547",30,2,3,0.333333333333333,2.18598912043896,0.278839558165054,4.73968757162317,3.69023883008907,107.66381361719,563.354
"548",30,3,3,0.333333333333333,3.24645385813909,0.278277004197704,4.72803168247124,3.69038996181535,118.587161345395,3.628
"549",30,4,3,0.333333333333333,4.89682893393448,0.280944810917935,4.74115435189765,3.70199684810068,121.23048366633,3.169
"550",30,2,3,0.333333333333333,2.05692909847671,0.288054082410524,2.82290142445896,-0.51284721997452,11.1905702921271,10.174
"551",30,3,3,0.333333333333333,3.02959021028494,0.29126283534852,2.83109676762277,-0.525616329907861,11.8187228288528,2.538
"552",30,4,3,0.333333333333333,4.65898833877723,0.295147895316088,2.84683710599564,-0.515473579291696,11.8338971989924,1.342
"553",30,2,3,0.333333333333333,3.47783082229407,0.272652013968742,3.05703552371221,-8.3886511666988,17832.5128113087,18828.253
"554",30,3,3,0.333333333333333,5.47635587676336,0.263041826640352,3.0263830276301,-8.31031272385746,17479.4338631661,72.191
"555",30,4,3,0.333333333333333,9.41490512027914,0.259629110231472,3.02094634517779,-8.30794074456485,18319.4681056714,16.458
"556",30,2,3,0.333333333333333,2.41453556292007,0.230799962703175,0.549879712857384,-3.30279930802438,865.388857986289,4376.999
"557",30,3,3,0.333333333333333,3.58655358436925,0.229449775538143,0.550226020544046,-3.30149474522592,960.19722679352,14.228
"558",30,4,3,0.333333333333333,5.49238792799394,0.229132083594839,0.543860486006475,-3.28996593097273,1000.23047600657,6.028
"559",30,2,3,0.333333333333333,2.1481035173246,0.308293438644307,0.443529238039421,-0.802524672785007,11.5874324621834,10.62
"560",30,3,3,0.333333333333333,3.20159041347454,0.310577512938629,0.443967417593394,-0.804674010380837,12.2948905366644,0
"561",30,4,3,0.333333333333333,5.00957361082613,0.315225939899068,0.445565268259073,-0.811018086686415,12.4199533014789,1.553
"562",30,2,3,0.333333333333333,3.26334746785755,0.261822616332277,-1.15130364846938,-1.50877502244027,205089.77298406,203.04
"563",30,3,3,0.333333333333333,5.06904531051632,0.251229276161328,-1.14234344581269,-1.4959299466684,205239.8575815,773.723
"564",30,4,3,0.333333333333333,8.48784537139045,0.252077652241072,-1.14360823116477,-1.48733435194065,216327.517488112,80.478
"565",30,2,3,0.333333333333333,2.08314706340516,0.384293670797145,3.13301186671879,2.06166830549823,10.0091783891257,17.021
"566",30,3,3,0.333333333333333,3.13220329785748,0.387618487911191,3.13231105031795,2.05725801218193,10.4613349371577,0
"567",30,4,3,0.333333333333333,4.78822983575365,0.394198640267633,3.14217217588011,2.0586396425416,10.6043346416664,2.061
"568",30,2,3,0.333333333333333,1.59820357584295,0.483436549152315,1.24368761562137,0.334063650455371,0.270560547062201,0.322
"569",30,3,3,0.333333333333333,2.5736267166927,0.524291878676793,1.24368749062815,0.33767495114179,0.248814028826344,0.311
"570",30,4,3,0.333333333333333,4.14640805846006,0.539693331787773,1.24483110510765,0.329486436092763,0.228519662174358,0
"571",30,2,3,0.333333333333333,2.91673781150012,0.30766634823283,-1.03784209802323,11.4584515017959,114073.561553768,187.16
"572",30,3,3,0.333333333333333,4.37576458848953,0.299788439347275,-1.03045289964667,11.3806399933252,121328.507256103,50.83
"573",30,4,3,0.333333333333333,6.97417907553627,0.299578686511727,-1.02978079223549,11.4357005179445,128084.448454524,0
"574",30,2,3,0.333333333333333,2.36571790597218,0.212738175622484,-0.672484996265795,-0.0332141619111849,1089.41816251853,3789.313
"575",30,3,3,0.333333333333333,3.45770437674983,0.209741326203398,-0.681690288520095,-0.0332493657857912,1230.03162810945,3237.842
"576",30,4,3,0.333333333333333,5.34122980186683,0.209477165510337,-0.677778595919184,-0.0337833904111694,1252.72550630013,10.598
"577",30,2,3,0.333333333333333,2.65099195775105,0.270163610423101,-1.34145066407938,4.78649689785992,1053.2608302026,3591.574
"578",30,3,3,0.333333333333333,3.93109812572176,0.265212252099254,-1.34532122390797,4.78281791360613,1153.83810325623,39.13
"579",30,4,3,0.333333333333333,6.14715508917235,0.264006329187272,-1.3490857720354,4.79794504267247,1201.29474832521,4.807
"580",30,2,3,0.333333333333333,2.43481140939923,0.25961333369015,1.11876507428871,0.29658236243804,14388.8058319596,413.176
"581",30,3,3,0.333333333333333,3.60414940766964,0.256448745421573,1.12151571109252,0.292781745088167,16125.8525516809,15.956
"582",30,4,3,0.333333333333333,5.51666433034171,0.255906379225445,1.12453160817737,0.292432904114208,16975.853246777,0
"583",30,2,3,0.333333333333333,2.20960699330326,0.270284188753902,-3.25550026094645,-8.62407040372249,22.0649055038654,189.465
"584",30,3,3,0.333333333333333,3.25351072863323,0.267507963776074,-3.26793060571266,-8.64889636193129,23.8080904553889,3.703
"585",30,4,3,0.333333333333333,4.97281851601891,0.271343435249425,-3.27382664601773,-8.6691354715356,24.2220398326407,9.032
"586",30,2,3,0.333333333333333,2.2658405076821,0.391342905744356,2.23734453996758,-1.81247418558522,38.1133494213028,7.02
"587",30,3,3,0.333333333333333,3.38805223550985,0.385484796942326,2.24131293048109,-1.82440015538734,40.5512308705189,0
"588",30,4,3,0.333333333333333,5.12444500622532,0.392720591932581,2.24133205870718,-1.81540945891738,41.5653149048733,1.788
"589",30,2,3,0.333333333333333,2.68734056154575,0.210888353357416,1.47269664391004,2.94094659109059,14.512207992328,9.653
"590",30,3,3,0.333333333333333,4.01073973639627,0.207504256729188,1.45941635925899,2.91722779092012,15.3487047585061,8.013
"591",30,4,3,0.333333333333333,6.31902039412434,0.206611063086374,1.47374937865467,2.94942533415404,16.1534989014,3.476
"592",30,2,3,0.333333333333333,3.13526788992644,0.368636457423772,4.43824115248135,-7.79709413418198,269498.470799966,2637.032
"593",30,3,3,0.333333333333333,4.77616393177413,0.353726678677148,4.40831315676191,-7.73406606829486,278413.5745302,42.752
"594",30,4,3,0.333333333333333,7.7932708121072,0.352878408535914,4.4099233142179,-7.74708368930419,293808.700142048,15.638
"595",30,2,3,0.333333333333333,3.12163585040372,0.343104228687891,3.05864486900043,-4.54826360170781,19438.7687921492,233.193
"596",30,3,3,0.333333333333333,4.81753475548615,0.332917228220902,3.03500355598111,-4.51165286568216,19834.3015610351,98.352
"597",30,4,3,0.333333333333333,7.7824718021758,0.331172648455656,3.03107996994269,-4.5081311205377,20904.5376749035,12.58
"598",30,2,3,0.333333333333333,3.49821910551154,0.35425046792353,-0.11016484903527,7.24199495097104,13065833.5457951,1007.47
"599",30,3,3,0.333333333333333,5.48121693736035,0.33705666313164,-0.107718649076095,7.19828759464535,13021174.9348141,18141.037
"600",30,4,3,0.333333333333333,9.62343426961267,0.3363800904568,-0.10645337768996,7.17273284540597,13535538.6549209,Inf
"601",100,2,0,0.333333333333333,1.50426419245133,0.66462096553796,0.1210505071117,-0.0252277717837814,0.140454141579265,0.18
"602",100,3,0,0.333333333333333,2.47984427054535,0.738286009703231,0.121247039312388,-0.0248008961771147,0.121843159909778,0.164
"603",100,4,0,0.333333333333333,4.04651933083998,0.780607225878937,0.12030802528209,-0.0250556889026386,0.110963935499798,0.266
"604",100,2,0,0.333333333333333,1.45232107706006,0.677600855913481,-0.0273623556167247,-0.254210993573454,0.129114805429455,0.17
"605",100,3,0,0.333333333333333,2.48830984703193,0.744807356627648,-0.0253184617271606,-0.254284066897502,0.113413420154412,0.151
"606",100,4,0,0.333333333333333,4.00118856830545,0.781694593671014,-0.0262409685829363,-0.249684502234921,0.103055951929631,0.202
"607",100,2,0,0.333333333333333,1.46873269474574,0.634238875230874,0.0143559255548627,0.229241525586785,0.170205776941619,0.205
"608",100,3,0,0.333333333333333,2.49698435152607,0.699487388191815,0.0120395983687779,0.229666092507788,0.148186780327316,0
"609",100,4,0,0.333333333333333,4.07876566164417,0.729037604126174,0.0145679309395056,0.23021257375391,0.135789592474269,0
"610",100,2,0,0.333333333333333,1.55713544306618,0.569485276537673,0.1068192205112,-0.552748729067913,0.215885271864171,0.264
"611",100,3,0,0.333333333333333,2.52503349248179,0.618554596160377,0.107950602086564,-0.557728396820763,0.196328240041223,0
"612",100,4,0,0.333333333333333,4.05243919147104,0.643059556613915,0.10853920012202,-0.551618320980846,0.179129060234556,0
"613",100,2,0,0.333333333333333,1.44277128635515,0.492968585852821,0.0337236831509118,-0.00293988659280247,0.222586936165766,0.212
"614",100,3,0,0.333333333333333,2.47073584844311,0.539353930379399,0.0333569509585636,-0.00295889234544793,0.196517973185327,0.264
"615",100,4,0,0.333333333333333,3.94733701636477,0.567621886761748,0.0343927164005721,-0.00297294437027436,0.180029736507127,0
"616",100,2,0,0.333333333333333,1.4883389086293,0.634745713119045,-0.00861970450204991,-0.16486024424125,0.150080797150996,0.147
"617",100,3,0,0.333333333333333,2.45989178120319,0.70377239956416,-0.00865013798435894,-0.163741124539528,0.131114886220542,0.195
"618",100,4,0,0.333333333333333,3.98253038582753,0.7343775161637,-0.0102474885314115,-0.163113014904018,0.119405332083266,0.222
"619",100,2,0,0.333333333333333,1.44961554143295,0.634342999947326,0.144738681488779,-0.338732854694695,0.139965764791923,0.161
"620",100,3,0,0.333333333333333,2.46717892477846,0.709421131787841,0.145305620858991,-0.338669875965696,0.120308036038386,0.144
"621",100,4,0,0.333333333333333,3.97619844075597,0.747312244003207,0.146590898569325,-0.33771063488898,0.110203841679819,0
"622",100,2,0,0.333333333333333,1.50953888640285,0.635677917201961,-0.0842880124669389,-0.0436672598951516,0.153800301806764,0
"623",100,3,0,0.333333333333333,2.49634652260077,0.696962898788832,-0.085937725943834,-0.0437987035692476,0.135130016530974,0
"624",100,4,0,0.333333333333333,4.05927057200227,0.728519415145049,-0.0879225824292033,-0.0435308720714291,0.123058575789342,Inf
"625",100,2,0,0.333333333333333,1.49911966774542,0.638370891959986,-0.0569766233608011,-0.0576926323032013,0.153928350639474,0.182
"626",100,3,0,0.333333333333333,2.51352389805534,0.710500439196735,-0.0568955751833251,-0.0573205054619628,0.134779391549293,0.147
"627",100,4,0,0.333333333333333,4.02921857827,0.740179306798337,-0.055976963367299,-0.0571942554973431,0.123125883365498,0.246
"628",100,2,0,0.333333333333333,1.42933487054667,0.598906273504469,-0.14575509567273,0.401231682389831,0.1653401122932,0.154
"629",100,3,0,0.333333333333333,2.46326031404392,0.666859903592666,-0.144465297189373,0.397164759088641,0.143225424030257,0.165
"630",100,4,0,0.333333333333333,3.91195785685749,0.696019614297381,-0.145432484146301,0.401874677110181,0.129457689988048,0.186
"631",100,2,0,0.333333333333333,1.51484389531936,0.621636212273307,-0.135539972105187,0.309139533705879,0.167716449107614,0.166
"632",100,3,0,0.333333333333333,2.47827370684901,0.67509251771849,-0.13627870106023,0.312694698945826,0.145750452106753,0
"633",100,4,0,0.333333333333333,4.08472262282676,0.706942153292046,-0.134065268713423,0.313277645367596,0.133742428534141,0.212
"634",100,2,0,0.333333333333333,1.59757930363816,0.575738531485559,-0.0351101126758183,0.177245606780071,0.324055527454613,0.34
"635",100,3,0,0.333333333333333,2.58618479937089,0.623232111609325,-0.0359867253486137,0.177401608480922,0.29773161167415,0.344
"636",100,4,0,0.333333333333333,4.12948068543614,0.64679839602868,-0.0365800477301641,0.180585880742063,0.278323518356479,0.333
"637",100,2,0,0.333333333333333,1.53963155461244,0.561563511904375,-0.0649632759641953,-0.197101213388112,0.205951415453298,0.188
"638",100,3,0,0.333333333333333,2.51749623478462,0.601421470065443,-0.0643293969649789,-0.199271824765431,0.183470764586556,0.229
"639",100,4,0,0.333333333333333,4.13068633621793,0.629072339128958,-0.0640226781897857,-0.197796016881487,0.170662494566687,0
"640",100,2,0,0.333333333333333,1.64612756195299,0.464715464983949,0.0509166551161263,-0.66139606758375,0.763627852438024,0.595
"641",100,3,0,0.333333333333333,2.61203744341761,0.488770902109305,0.0471388597879586,-0.658618198440383,0.712803771632877,0
"642",100,4,0,0.333333333333333,4.18994440982183,0.507970035869382,0.049930119422867,-0.655871314639005,0.666839026326948,0
"643",100,2,0,0.333333333333333,1.39386204532051,0.524764634079327,0.102929730881429,-0.240330570263091,0.182046679782556,0.184
"644",100,3,0,0.333333333333333,2.37395652041629,0.600694231350312,0.103213499044238,-0.238609481729989,0.158921029529054,Inf
"645",100,4,0,0.333333333333333,3.82530673339133,0.625285197086357,0.103314372854774,-0.238717373304872,0.142564401652145,0
"646",100,2,0,0.333333333333333,1.48023184803604,0.645641041723388,0.0579766255303201,-0.164780917005543,0.143430702219706,0
"647",100,3,0,0.333333333333333,2.52279120499301,0.70880305424755,0.0574785979475249,-0.165227314621559,0.126749642918239,0
"648",100,4,0,0.333333333333333,4.01502356181014,0.749104873054048,0.0585268271638717,-0.162828551451243,0.114963219594915,0.312
"649",100,2,0,0.333333333333333,1.3685709472822,0.172277709669913,-0.0180451613221486,-0.348475262615092,0.415913093977247,0.356
"650",100,3,0,0.333333333333333,2.14833692840103,0.174539364937239,-0.0169505253955967,-0.354443378465175,0.366347601454387,0.333
"651",100,4,0,0.333333333333333,3.47597654642694,0.183782751851366,-0.0155231073203221,-0.353202474285649,0.317625892767234,0.302
"652",100,2,0,0.333333333333333,1.45434163219232,0.635746903585991,-0.126114792366992,-0.141027702921416,0.150421805315174,0.168
"653",100,3,0,0.333333333333333,2.48130605356845,0.712736732549775,-0.125485574622898,-0.142061977648384,0.131010259969444,0.175
"654",100,4,0,0.333333333333333,4.01192254667571,0.752032701314989,-0.125308796796313,-0.139946996540715,0.119676250476959,0.22
"655",100,2,0,0.333333333333333,1.49884454998278,0.63252747871726,0.0116904541285128,-0.176054954142791,0.157480250931571,0.187
"656",100,3,0,0.333333333333333,2.53220478755401,0.695147235362003,0.0121092758876437,-0.178398828846013,0.138790625542774,0.159
"657",100,4,0,0.333333333333333,4.13207575864235,0.720993820232942,0.0113566001457394,-0.177093917098508,0.127508780001149,0.25
"658",100,2,0,0.333333333333333,1.45452595766267,0.668352783995218,0.00752707004411495,0.364941842666002,0.134163720107092,0.116
"659",100,3,0,0.333333333333333,2.46435682082028,0.740461357053348,0.00443354028985342,0.368356382588352,0.115868288537534,0.173
"660",100,4,0,0.333333333333333,4.00491606864566,0.769456799215249,0.00543080807522696,0.367817806337753,0.106158776296815,0
"661",100,2,0,0.333333333333333,1.44503560914887,0.595033108728433,0.0695534637442051,-0.0726373115995099,0.159016960319233,0.115
"662",100,3,0,0.333333333333333,2.48236194483123,0.665342837002484,0.0704147731156645,-0.072183003135494,0.139254810667631,0.174
"663",100,4,0,0.333333333333333,4.00013998784117,0.714577690288469,0.0694857588074543,-0.0724974657437896,0.125012246351515,0
