delta_true,N,order,method,epsilon,median_log_bf10,mean_log_bf10,sd_log_bf10,q05_log_bf10,q25_log_bf10,q75_log_bf10,q95_log_bf10,n_valid
2,20,d3,logspline,0.7000000000000001,-0.20008660276431828,-0.21656829001769667,0.10659092112092972,-0.38357208837466283,-0.2975179828103387,-0.15295532089046274,-0.04096810733163386,50
2,20,d3,logspline,0.7100000000000001,-0.20868274315846574,-0.2213926774247594,0.10444583190763665,-0.3831254835517848,-0.30275329338520574,-0.15574142658469636,-0.05150839549130855,50
2,20,d3,logspline,0.72,-0.21702273023860247,-0.22615310385883097,0.1023196990524449,-0.3815602413523813,-0.3051470591629847,-0.15878918124944474,-0.05754722544343269,50
2,20,d3,logspline,0.73,-0.22507882393225814,-0.2308375776170787,0.1002064415042106,-0.3785987425513606,-0.3046664846403896,-0.1637212939736409,-0.06366810802203518,50
2,20,d3,logspline,0.74,-0.2328251753803628,-0.235435087686647,0.09810084890477395,-0.37814264210921367,-0.30623911853428626,-0.16890226803325847,-0.0700127680080318,50
2,20,d3,logspline,0.75,-0.2402377593154337,-0.2399355232194686,0.09599854046238558,-0.37807336999291175,-0.30863018656873603,-0.17558489695484653,-0.07655097524244384,50
2,20,d3,logspline,0.76,-0.2462976284969173,-0.24432959998339973,0.093895924838187525,-0.3788754068434491,-0.31150957835764087,-0.1820744834256392,-0.08325339484834053,50
2,20,d3,logspline,0.77,-0.2491295526730796,-0.24860881330606588,0.09179015664136227,-0.38148315679694333,-0.31441391945456443,-0.18819630612560723,-0.09009156743913306,50
2,20,d3,logspline,0.78,-0.25219228903091795,-0.2527653969705781,0.08967909701281944,-0.38380536550526184,-0.31732205135996916,-0.19438065286281767,-0.09703789136131269,50
2,20,d3,logspline,0.79,-0.25574191275655295,-0.25679230388557395,0.0875612864153996,-0.3858476856662466,-0.3202136525517285,-0.20060743844587411,-0.10377324782079173,50
2,20,d3,logspline,0.8,-0.2609737016409831,-0.2606836648321686,0.08543610032300647,-0.38761620668004326,-0.3230692292286808,-0.20685736028347979,-0.11041415655200831,50
2,20,d3,logspline,0.81,-0.2659280500101824,-0.2644355484158485,0.08330432551394014,-0.38911741238288755,-0.32452263310932383,-0.21311186744913824,-0.1171235882350103,50
2,20,d3,logspline,0.8200000000000001,-0.2706086420563435,-0.2680455164218605,0.08116832080226875,-0.3904080055784955,-0.3250171696660218,-0.2192496581247684,-0.12387775275299315,50
2,20,d3,logspline,0.8300000000000001,-0.27501971800510877,-0.27151278315907623,0.07903191678914719,-0.3915076462772862,-0.32652042303068723,-0.22473235285563758,-0.13065361352913038,50
2,20,d3,logspline,0.8400000000000001,-0.2795872393706563,-0.2748372393531792,0.07689958951527713,-0.39235167842223706,-0.32817645367679943,-0.23001602793378456,-0.1374288781713932,50
2,20,d3,logspline,0.85,-0.2843435770315206,-0.2780190231191373,0.07477598554908382,-0.3929481165400013,-0.3279146929278475,-0.234754679200055,-0.14418199069139337,50
2,20,d3,logspline,0.86,-0.28898426536123545,-0.2810585262424303,0.07266585770350895,-0.3933051925060653,-0.33034875232623195,-0.24092841185845745,-0.14930013037101564,50
2,20,d3,logspline,0.87,-0.2935022998699665,-0.283956425927742,0.07057398084570216,-0.3934313278451702,-0.3334497163814756,-0.24640433562585193,-0.1543578645198857,50
2,20,d3,logspline,0.88,-0.29740846285659783,-0.2867136916431219,0.06850510822694596,-0.3930817708998504,-0.3354645413865068,-0.24679904036145445,-0.1594685321744114,50
2,20,d3,logspline,0.89,-0.30077525627596613,-0.2893315677020414,0.0664639624636836,-0.3909708767619916,-0.3373756934829314,-0.24671799790500018,-0.16461941934252636,50
2,20,d3,logspline,0.9,-0.3034003597224253,-0.2918115549668451,0.06445522049555164,-0.3888266693368538,-0.3369594354028046,-0.24837051348173744,-0.17077475702775047,50
2,20,d3,logspline,0.91,-0.3058420221267155,-0.2941553930988592,0.06248348966300016,-0.3868529873697928,-0.3367544049718607,-0.2508416993525707,-0.17704656065874805,50
2,20,d3,logspline,0.92,-0.3075317059642601,-0.2963650437057007,0.06055327425269075,-0.38485446511554827,-0.33793762317306514,-0.25253909498046756,-0.18322249600951193,50
2,20,d3,logspline,0.93,-0.3082933746400558,-0.29844267462683133,0.05866893236185813,-0.3828124102099809,-0.33906299360583675,-0.2543456579253515,-0.1892905382953542,50
2,20,d3,logspline,0.94,-0.3100049280686695,-0.30039064551804756,0.0568346233672262,-0.3807310212719661,-0.34044143919403846,-0.25609823001627213,-0.19486266839369082,50
2,20,d3,logspline,0.95,-0.3114656230081529,-0.3022114948375312,0.05505424671931731,-0.3791645762115835,-0.34222195598117794,-0.2606589079645435,-0.20031585990480555,50
2,20,d3,logspline,0.96,-0.3116866710826477,-0.3039079282950722,0.053331373272713804,-0.378050808702727,-0.34388917134633556,-0.26255546537477137,-0.2057282175100106,50
2,20,d3,logspline,0.97,-0.312175950529447,-0.30548280879814504,0.05166917094430316,-0.3768159825576789,-0.34544568856264724,-0.2644692671141723,-0.21228069408277056,50
2,20,d3,logspline,0.98,-0.31343229609054857,-0.30693914790057897,0.05007032716521096,-0.3754688450137137,-0.3469575488747888,-0.26900406909375985,-0.21869216973580707,50
2,20,d3,logspline,0.99,-0.3146574652377818,-0.3082800952584198,0.04853696507819097,-0.3740181642259507,-0.34826518835082676,-0.27338921447904496,-0.2249491431848793,50
2,20,d3,logspline,1,-0.316915313535456,-0.30950891623018284,0.04707054050001102,-0.3724727187116601,-0.34833228485276546,-0.2776217233195384,-0.23103864287892745,50
2,50,d0,ecdf,0.01,Inf,Inf,NA,Inf,Inf,Inf,Inf,0
2,50,d0,ecdf,0.02,Inf,Inf,NA,Inf,Inf,Inf,Inf,0
2,50,d0,ecdf,0.03,Inf,Inf,NA,Inf,Inf,Inf,Inf,0
2,50,d0,ecdf,0.04,Inf,Inf,NA,Inf,Inf,Inf,Inf,0
2,50,d0,ecdf,0.05,Inf,Inf,NA,Inf,Inf,Inf,Inf,0
2,50,d0,ecdf,0.06,Inf,Inf,NA,Inf,Inf,Inf,Inf,0
2,50,d0,ecdf,0.06999999999999999,Inf,Inf,NA,Inf,Inf,Inf,Inf,0
2,50,d0,ecdf,0.08,Inf,Inf,NA,Inf,Inf,Inf,Inf,0
2,50,d0,ecdf,0.09,Inf,Inf,NA,Inf,Inf,Inf,Inf,0
2,50,d0,ecdf,0.1,Inf,Inf,NA,Inf,Inf,Inf,Inf,0
2,50,d0,ecdf,0.11,Inf,Inf,NA,Inf,Inf,Inf,Inf,0
2,50,d0,ecdf,0.12,Inf,Inf,NA,Inf,Inf,Inf,Inf,1
2,50,d0,ecdf,0.13,Inf,Inf,NA,Inf,Inf,Inf,Inf,1
2,50,d0,ecdf,0.14,Inf,Inf,NA,Inf,Inf,Inf,Inf,2
2,50,d0,ecdf,0.15000000000000002,Inf,Inf,NA,Inf,Inf,Inf,Inf,3
2,50,d0,ecdf,0.16,Inf,Inf,NA,4.880826141570758,Inf,Inf,Inf,7
2,50,d0,ecdf,0.17,Inf,Inf,NA,4.941368240473134,Inf,Inf,Inf,8
2,50,d0,ecdf,0.18000000000000002,Inf,Inf,NA,4.99843913979288,Inf,Inf,Inf,10
2,50,d0,ecdf,0.19,Inf,Inf,NA,5.052413856661069,Inf,Inf,Inf,10
2,50,d0,ecdf,0.2,Inf,Inf,NA,5.103609658586845,Inf,Inf,Inf,12
2,50,d0,ecdf,0.21,Inf,Inf,NA,5.152297344154848,Inf,Inf,Inf,13
2,50,d0,ecdf,0.22,Inf,Inf,NA,5.198709897066424,5.198709897066424,Inf,Inf,14
2,50,d0,ecdf,0.23,Inf,Inf,NA,4.861818265599473,5.243049214907442,Inf,Inf,18
2,50,d0,ecdf,0.24,Inf,Inf,NA,4.592344224242881,5.285491404802826,Inf,Inf,23
2,50,d0,ecdf,0.25,Inf,Inf,NA,4.227578708648253,5.326190997316363,Inf,Inf,25
2,50,d0,ecdf,0.26,5.365284333387175,Inf,NA,4.266672044719065,5.365284333387175,Inf,Inf,27
2,50,d0,ecdf,0.27,5.402892311716492,Inf,NA,4.304280023048382,4.883031926296534,Inf,Inf,28
2,50,d0,ecdf,0.28,5.439122636264469,Inf,NA,4.340510347596359,4.7459754557045235,Inf,Inf,32
