delta_true,N,order,replicate,draw_id,delta_draw
1,500,d0,1,1586,5.037069392426774
1,500,d0,1,1591,2.637445119048847
1,500,d0,1,1596,3.3089092077972104
1,500,d0,1,1601,3.2379319190258817
1,500,d0,1,1606,2.9708945129211757
1,500,d0,1,1611,1.630842974462153
1,500,d0,1,1616,6.6567212544017504
1,500,d0,1,1621,1.4784850022806526
1,500,d0,1,1626,0.8410059885863993
1,500,d0,1,1631,4.310829925726313
1,500,d0,1,1636,3.2997249002536395
1,500,d0,1,1641,0.7849638867034561
1,500,d0,1,1646,2.4954329631465453
1,500,d0,1,1651,0.5713619225030145
1,500,d0,1,1656,0.2634116248777008
1,500,d0,1,1661,0.7262065025766721
1,500,d0,1,1666,6.927226932605182
1,500,d0,1,1671,2.968473141898504
1,500,d0,1,1676,0.6696944165589803
1,500,d0,1,1681,2.138156235099028
1,500,d0,1,1686,1.5958503503257746
1,500,d0,1,1691,0.5599964488532645
1,500,d0,1,1696,2.1136539189586854
1,500,d0,1,1701,0.4377441723759135
1,500,d0,1,1706,0.7982632071893858
1,500,d0,1,1711,2.9624032785809815
1,500,d0,1,1716,0.47817044309538803
1,500,d0,1,1721,1.549299494975911
1,500,d0,1,1726,3.1362385470535714
1,500,d0,1,1731,4.356725752943366
1,500,d0,1,1736,1.727482164948558
1,500,d0,1,1741,1.4679291562675907
1,500,d0,1,1746,1.9972031503636563
1,500,d0,1,1751,0.7545052177807436
1,500,d0,1,1756,2.6200388060392745
1,500,d0,1,1761,1.606466468867778
1,500,d0,1,1766,2.430155783036735
1,500,d0,1,1771,2.0479387960843507
1,500,d0,1,1776,1.824893241754303
1,500,d0,1,1781,1.7251042906669907
1,500,d0,1,1786,1.6091186350948337
1,500,d0,1,1791,0.7264423132804735
1,500,d0,1,1796,3.087181809210654
1,500,d0,1,1801,3.6313317536775753
1,500,d0,1,1806,1.9535218377458519
1,500,d0,1,1811,1.2893756900820434
1,500,d0,1,1816,3.7268701574534564
1,500,d0,1,1821,1.4010508217939803
1,500,d0,1,1826,1.137595412670901
1,500,d0,1,1831,1.041880896202106
1,500,d0,1,1836,3.8373667352339127
1,500,d0,1,1841,2.7413634115075496
1,500,d0,1,1846,2.8412975716917366
1,500,d0,1,1851,1.5411362099819457
1,500,d0,1,1856,3.7348495186210298
1,500,d0,1,1861,2.33823491996555
1,500,d0,1,1866,0.3793525600449319
1,500,d0,1,1871,0.6833656490831399
1,500,d0,1,1876,0.794132526728802
1,500,d0,1,1881,2.082467256987377
1,500,d0,1,1886,2.55587809333043
1,500,d0,1,1891,4.6044119395361305
1,500,d0,1,1896,0.842964162577411
1,500,d0,1,1901,0.5774868152098802
1,500,d0,1,1906,0.6153825058062337
1,500,d0,1,1911,1.7805772723797775
1,500,d0,1,1916,2.0810112464442994
1,500,d0,1,1921,3.877656567538816
1,500,d0,1,1926,1.5928060457980007
1,500,d0,1,1931,1.0216176392766199
1,500,d0,1,1936,1.431312385903153
1,500,d0,1,1941,4.234146663280586
1,500,d0,1,1946,1.5206709271899859
1,500,d0,1,1951,0.4581873830453484
1,500,d0,1,1956,1.3301144079375897
1,500,d0,1,1961,2.875831330756627
1,500,d0,1,1966,5.444303029909563
1,500,d0,1,1971,0.637468074267968
1,500,d0,1,1976,1.6007092331430235
1,500,d0,1,1981,1.356110558069877
1,500,d0,1,1986,1.6681332673175537
1,500,d0,1,1991,5.8324250760780645
1,500,d0,1,1996,2.795872686507712
1,500,d0,1,2001,4.444606804057951
1,500,d0,1,2006,4.203307715654402
1,500,d0,1,2011,1.834229887238008
1,500,d0,1,2016,0.6107703441598034
1,500,d0,1,2021,1.416251425378499
1,500,d0,1,2026,1.7372366529614762
1,500,d0,1,2031,4.8412801996069295
1,500,d0,1,2036,2.4729689080939283
1,500,d0,1,2041,2.163123282021661
1,500,d0,1,2046,1.0120522894431825
1,500,d0,1,2051,0.6246269548004979
1,500,d0,1,2056,2.1569279751783466
1,500,d0,1,2061,4.304076799748035
1,500,d0,1,2066,3.4963858083120374
1,500,d0,1,2071,2.7867960893206267
1,500,d0,1,2076,3.300510911284518
1,500,d0,1,2081,1.4757664187675756
1,500,d0,1,2086,0.737355513166632
1,500,d0,1,2091,0.7817593700378174
1,500,d0,1,2096,1.7881400794372673
1,500,d0,1,2101,0.9472696160989934
1,500,d0,1,2106,1.2206531091767618
1,500,d0,1,2111,1.446392620884614
1,500,d0,1,2116,0.5354005936225813
1,500,d0,1,2121,2.4031995766854175
1,500,d0,1,2126,2.8571318605864247
1,500,d0,1,2131,1.696799143955643
1,500,d0,1,2136,1.9528352260088477
1,500,d0,1,2141,1.6131419847298565
1,500,d0,1,2146,1.0795639378343527
1,500,d0,1,2151,1.4480992355854736
1,500,d0,1,2156,0.7277065473185912
1,500,d0,1,2161,2.537347878756817
1,500,d0,1,2166,1.6941358528406778
1,500,d0,1,2171,6.663650088948633
1,500,d0,1,2176,0.6157566862302295
1,500,d0,1,2181,4.330699733939557
1,500,d0,1,2186,1.1274947973662477
1,500,d0,1,2191,0.6034541330196183
1,500,d0,1,2196,1.3470348748181797
1,500,d0,1,2201,0.7542460330073248
1,500,d0,1,2206,0.4556170213098175
1,500,d0,1,2211,0.9460094436829516
1,500,d0,1,2216,3.0977954345769083
1,500,d0,1,2221,5.447776274924322
1,500,d0,1,2226,1.1054434560492246
1,500,d0,1,2231,0.8967251117242511
1,500,d0,1,2236,0.8384139801552262
1,500,d0,1,2241,2.1521061992991566
1,500,d0,1,2246,0.5071834429625753
1,500,d0,1,2251,2.147391593326263
1,500,d0,1,2256,1.4779406153669896
1,500,d0,1,2261,0.6340173612745551
1,500,d0,1,2266,5.3118869364074
1,500,d0,1,2271,1.0301023147355455
1,500,d0,1,2276,1.8440223943938523
1,500,d0,1,2281,2.3040019730717214
1,500,d0,1,2286,12.289221126362937
1,500,d0,1,2291,1.8843241078208586
1,500,d0,1,2296,2.0922341933619095
1,500,d0,1,2301,1.3721097351363212
1,500,d0,1,2306,1.8815774045696518
1,500,d0,1,2311,1.6188450510809127
1,500,d0,1,2316,0.48799853400572896
1,500,d0,1,2321,1.8648006410405158
1,500,d0,1,2326,5.1140711922952065
1,500,d0,1,2331,4.723584351096841
1,500,d0,1,2336,1.4465166353423817
1,500,d0,1,2341,0.903538472688425
1,500,d0,1,2346,3.1437678920855574
1,500,d0,1,2351,0.7540859958491406
1,500,d0,1,2356,2.1397771227886357
1,500,d0,1,2361,2.5630360630718494
1,500,d0,1,2366,5.2468498675395185
1,500,d0,1,2371,1.8308233359700667
1,500,d0,1,2376,2.004589514583146
1,500,d0,1,2381,2.841495412926097
1,500,d0,1,2386,1.2310394267061227
1,500,d0,1,2391,1.860949746503454
1,500,d0,1,2396,1.009170066576854
1,500,d0,1,2401,0.4506719130095303
1,500,d0,1,2406,1.051999256242811
1,500,d0,1,2411,0.6330413078924441
1,500,d0,1,2416,4.468555076629395
