delta_true,N,order,method,epsilon,median_log_bf10,mean_log_bf10,sd_log_bf10,q05_log_bf10,q25_log_bf10,q75_log_bf10,q95_log_bf10,n_valid
1,20,d1,logspline,0.75,-0.8193277063634946,-0.8145120382728644,0.045320374875633146,-0.8843793632797454,-0.8419182591107738,-0.7876985727790916,-0.7377436958964094,50
1,20,d1,logspline,0.76,-0.8138302565198594,-0.8102333763583737,0.04460485184296487,-0.8785638433270468,-0.836587021747931,-0.7830290519887322,-0.7334638145456847,50
1,20,d1,logspline,0.77,-0.8118309169247158,-0.8059533890483259,0.043934939543328624,-0.8727322163183455,-0.8307608136241456,-0.7781197186889662,-0.7298571641301922,50
1,20,d1,logspline,0.78,-0.8085280262216727,-0.8016603453656653,0.04330945378201787,-0.8668895915712669,-0.8249896299230375,-0.7735057152512762,-0.7275455790981119,50
1,20,d1,logspline,0.79,-0.8042804185622121,-0.7973435549144231,0.04272041314107986,-0.8610410860745568,-0.8194153996107363,-0.7692586492135572,-0.7250259390016058,50
1,20,d1,logspline,0.8,-0.800841544225086,-0.7930030967052177,0.04215803179799882,-0.8551918239977883,-0.8149947658939423,-0.7649303414095558,-0.7224352999409152,50
1,20,d1,logspline,0.81,-0.795890602097487,-0.7886442409728553,0.04161561601631119,-0.8493469371568776,-0.8102455137604013,-0.7600469228490906,-0.7198337664920864,50
1,20,d1,logspline,0.8200000000000001,-0.790817923977507,-0.7842720026310019,0.0410887592860876,-0.8435115664192033,-0.8060027006945516,-0.7560645695119305,-0.7172211170489567,50
1,20,d1,logspline,0.8300000000000001,-0.7852818913867494,-0.7798906206736684,0.04057456200998467,-0.8377115110520827,-0.8023607085060531,-0.7520912693426096,-0.7140902159597331,50
1,20,d1,logspline,0.8400000000000001,-0.7805083019807725,-0.775503638666777,0.04007117793264633,-0.8323867465112496,-0.7987187077910426,-0.7481277907727064,-0.7102087249239839,50
1,20,d1,logspline,0.85,-0.775356716115522,-0.7711139736289357,0.039577451159909696,-0.8270502195929836,-0.7950758646255743,-0.744174806794375,-0.7063438939624276,50
1,20,d1,logspline,0.86,-0.7702326324732282,-0.7667239772392659,0.039092616418634984,-0.8217090214854745,-0.7915514099810592,-0.7402329046115796,-0.7024962504350865,50
1,20,d1,logspline,0.87,-0.7651403844798286,-0.7623355531623051,0.03861607200191952,-0.8165181308295224,-0.7884733088947967,-0.7363025943356385,-0.6986662428277237,50
1,20,d1,logspline,0.88,-0.7600842799032661,-0.7579504704574112,0.03814728228378026,-0.8114264591801448,-0.7853734982722792,-0.7323843168262067,-0.6948542484127307,50
1,20,d1,logspline,0.89,-0.7550686077314255,-0.7535705248005613,0.037685719984376934,-0.8066975896756743,-0.7807935899089392,-0.7283819259550401,-0.6910605801917405,50
1,20,d1,logspline,0.9,-0.7500976455082875,-0.7491975631267629,0.0372308260231202,-0.8016977150947865,-0.7759614759086422,-0.7243204264186998,-0.687285493191796,50
1,20,d1,logspline,0.91,-0.7451756671567205,-0.7448334960361571,0.03678200236295782,-0.7961713056520461,-0.7709999755359502,-0.7205992447064271,-0.6835291901790732,50
1,20,d1,logspline,0.92,-0.7405051061484516,-0.7404803034406945,0.03633862430427475,-0.7906665179972958,-0.7667854192535434,-0.7168948052265379,-0.6797918268472389,50
1,20,d1,logspline,0.93,-0.7360691984037833,-0.736140033989739,0.035900059735198435,-0.7851838154563402,-0.7629820392170534,-0.7131825190201077,-0.6760735165314287,50
1,20,d1,logspline,0.94,-0.7316803848317446,-0.7318147925197309,0.03546568954752515,-0.779725944791313,-0.7593204471080078,-0.7094629493170628,-0.6723743344934545,50
1,20,d1,logspline,0.95,-0.7272088637346688,-0.7275066260484994,0.03503485587615504,-0.775032577904935,-0.7556808507793215,-0.7057366485842422,-0.6686943218190747,50
1,20,d1,logspline,0.96,-0.7229173555084109,-0.723217402791492,0.03460679633663042,-0.7706125291951872,-0.7508910212683008,-0.7014261950843632,-0.6650334889639442,50
1,20,d1,logspline,0.97,-0.718637796777573,-0.7189487698730047,0.034180727326010366,-0.7661671535093924,-0.7461045017769833,-0.6982660190191756,-0.6613918189811201,50
1,20,d1,logspline,0.98,-0.7139064119468497,-0.7147019972122463,0.033756173720904364,-0.7616981358122872,-0.741323229126964,-0.6943913240437579,-0.6577692704596563,50
1,20,d1,logspline,0.99,-0.709011320033927,-0.7104779099599349,0.0333331526417306,-0.7572525595616846,-0.7369780731390283,-0.6894529314254407,-0.6541657802008725,50
1,20,d1,logspline,1,-0.7043188600933802,-0.706276947757731,0.03291220346289653,-0.7531515836204357,-0.7329616023263312,-0.6844831364680005,-0.6505812656562393,50
1,20,d2,ecdf,0.01,Inf,Inf,NA,Inf,Inf,Inf,Inf,0
1,20,d2,ecdf,0.02,Inf,Inf,NA,Inf,Inf,Inf,Inf,2
1,20,d2,ecdf,0.03,Inf,Inf,NA,Inf,Inf,Inf,Inf,3
1,20,d2,ecdf,0.04,Inf,Inf,NA,-3.337487366845896,Inf,Inf,Inf,4
1,20,d2,ecdf,0.05,Inf,Inf,NA,-2.6683898804525854,Inf,Inf,Inf,8
1,20,d2,ecdf,0.06,Inf,Inf,NA,-2.5030632841867955,Inf,Inf,Inf,13
1,20,d2,ecdf,0.06999999999999999,Inf,Inf,NA,-2.5760143195445115,-1.659861329525076,Inf,Inf,14
1,20,d2,ecdf,0.08,Inf,Inf,NA,-2.3584343271541077,-1.259822038485998,Inf,Inf,22
1,20,d2,ecdf,0.09,-0.9071016057904844,Inf,NA,-2.1639390343070732,-1.6002487863504296,Inf,Inf,28
1,20,d2,ecdf,0.1,-0.5917224466324811,Inf,NA,-1.9780168077523717,-1.2848696271924265,Inf,Inf,32
1,20,d2,ecdf,0.11,-0.9997151066364744,Inf,NA,-2.183110269209576,-1.4051802147446388,-0.306567926076529,Inf,38
1,20,d2,ecdf,0.12,-0.7395305344929946,Inf,NA,-1.9229256970660962,-1.43267771505294,-0.04638335393304922,Inf,42
1,20,d2,ecdf,0.13,-0.9057905187615126,Inf,NA,-1.7530883791487162,-1.1934725912132935,-0.5003254106533481,Inf,47
1,20,d2,ecdf,0.14,-0.828303969946512,Inf,NA,-1.788021139955163,-1.3776101142805668,-0.27899782561245723,Inf,47
1,20,d2,ecdf,0.15000000000000002,-0.9893794901049896,Inf,NA,-1.7349472695573138,-1.3258517267262029,-0.478553866338999,0.30814219107713336,49
1,20,d2,ecdf,0.16,-0.979228121222254,Inf,NA,-1.5853639247925695,-1.2669101936740348,-0.5737630131140896,0.11938416744585573,49
1,20,d2,ecdf,0.17,-0.9527205306143204,-0.8737456510473836,0.5570109802197478,-1.5717597390205436,-1.2040349588952262,-0.6162482939931073,0.11758313923237268,50
1,20,d2,ecdf,0.18000000000000002,-1.033848127960564,-0.9121371049166849,0.48392571200786955,-1.613513480351258,-1.2345188234227151,-0.6283830198523996,-0.0646927718957565,50
1,20,d2,ecdf,0.19,-0.9783680559796044,-0.960710630223409,0.4019275010254774,-1.620221942151999,-1.2407323204470952,-0.621693112040872,-0.285220875419659,50
1,20,d2,ecdf,0.2,-1.0082433131623862,-0.9840930553461508,0.34908855888652557,-1.614379116732702,-1.2141386466048583,-0.7205612407106055,-0.46924681242969946,50
1,20,d2,ecdf,0.21,-0.9434214528847392,-0.9977082853907261,0.33212305609796616,-1.6396764929162737,-1.1510608176629835,-0.776367368221573,-0.5109160031484115,50
1,20,d2,ecdf,0.22,-0.9485403407028944,-0.9871950769032757,0.33024598017739604,-1.5942752892168177,-1.1714123134495558,-0.805439497062221,-0.5430752325947301,50
1,20,d2,ecdf,0.23,-0.9991566848665367,-0.9884342120283032,0.30950352257797553,-1.5602339155285376,-1.1533073646937952,-0.7650904744573687,-0.4542596008763643,50
1,20,d2,ecdf,0.24,-1.027350390015225,-0.9672980788672498,0.3188563262721135,-1.5536699961128986,-1.1914982785299386,-0.7554166745315831,-0.41987834473550617,50
1,20,d2,ecdf,0.25,-0.9531978857467102,-0.9729832448293537,0.3012045168431259,-1.4730733450326188,-1.1485572163970115,-0.766043995602128,-0.4604533773191062,50
1,20,d2,ecdf,0.26,-0.9848443268528169,-0.9773860941953625,0.2928811710958543,-1.4620721898150992,-1.1475555270701308,-0.7542879600043244,-0.5189468676477568,50
1,20,d2,ecdf,0.27,-0.9672776989101276,-0.9918609603124887,0.2736652851222383,-1.4755429980955483,-1.1831743660060243,-0.823332517712933,-0.6025941503757619,50
1,20,d2,ecdf,0.28,-0.993713139374399,-0.9914200335834532,0.26572244216094815,-1.4400002420028184,-1.1655633963010583,-0.7955088565918662,-0.6390229830898637,50
1,20,d2,ecdf,0.29000000000000004,-0.9656352742883503,-0.990595550367496,0.2603787298187128,-1.451759111899177,-1.1564262116241661,-0.8259783628977182,-0.6436568061037634,50
1,20,d2,ecdf,0.3,-0.9628106769021928,-0.9966992082529671,0.24307079062464543,-1.4388404664487235,-1.153865913664902,-0.8291953194297075,-0.6374268230570299,50
1,20,d2,ecdf,0.31,-0.9902735979178764,-0.9966795328393443,0.23240798198031695,-1.3879565655839858,-1.155948458124595,-0.8731535135515149,-0.6450262841568155,50
1,20,d2,ecdf,0.32,-1.0073168225658904,-1.002083331447362,0.2145192372419361,-1.3859376710994895,-1.1250998582222738,-0.8737854299413678,-0.6755207278671246,50
1,20,d2,ecdf,0.33,-0.9779846246483672,-0.9951046411071562,0.2082981386861987,-1.3576067463108883,-1.1486987510304545,-0.8636927596792957,-0.6690776157552383,50
1,20,d2,ecdf,0.34,-0.9843794152026148,-0.9896124175294411,0.19957078983344761,-1.3227430153346436,-1.1021624508589984,-0.8760013867196565,-0.6834436893823507,50
1,20,d2,ecdf,0.35000000000000003,-0.9689064905253691,-0.9869770962474936,0.19611790444262128,-1.2899321049761892,-1.0940696334793754,-0.886399739911409,-0.6812244180735881,50
1,20,d2,ecdf,0.36000000000000004,-0.9746360300127437,-0.9803358815220927,0.19938712454913965,-1.289257394823247,-1.1493238507413042,-0.861533422517052,-0.6730947142008343,50
1,20,d2,ecdf,0.37,-0.9897185721630511,-0.9824805182404639,0.18686342666977473,-1.2417513613280802,-1.1167041772632953,-0.8912565910753301,-0.6621879122438299,50
1,20,d2,ecdf,0.38,-0.9795558164284706,-0.9777282251262241,0.18450736672455376,-1.2518120255757768,-1.1073398294968184,-0.8877917953721348,-0.6690668950046664,50
1,20,d2,ecdf,0.39,-0.9914114471852636,-0.9746123566867156,0.17941857469684103,-1.2436089590758368,-1.1037171936715682,-0.8913279886282811,-0.6787857469075624,50
1,20,d2,ecdf,0.4,-0.9870423561056215,-0.9752278135723718,0.16600700136600627,-1.210867452716578,-1.1099893995155163,-0.8849963381623905,-0.6905682357857803,50
1,20,d2,ecdf,0.41,-0.9910186461642566,-0.9730156804463646,0.1620703344731783,-1.2180681006438323,-1.0913961755434194,-0.8735451695146506,-0.7128896522343653,50
1,20,d2,ecdf,0.42,-0.9913788460451868,-0.9768568346789669,0.15197094485715318,-1.201087656450483,-1.080983737877771,-0.8795874400570702,-0.7220962513639229,50
1,20,d2,ecdf,0.43,-0.9707419474525574,-0.9714852827252809,0.14491319940631095,-1.1967993281279954,-1.0895796787068668,-0.877068585092205,-0.7208416736721406,50
1,20,d2,ecdf,0.44,-0.9799305643466709,-0.973887955048304,0.14257502441125466,-1.174516370743227,-1.0811081726933065,-0.8793602514372507,-0.7232739005914377,50
1,20,d2,ecdf,0.45,-0.981625193491888,-0.9697666860759304,0.1352299659755761,-1.1662783594415023,-1.0747628666899334,-0.8700484795144046,-0.7433860683284541,50
1,20,d2,ecdf,0.46,-0.9769777420726976,-0.9675844173690042,0.1347516835991616,-1.1691981152937672,-1.0564419134269445,-0.8761950573366635,-0.7310195129923163,50
1,20,d2,ecdf,0.47,-0.9706145126108234,-0.9651440244816071,0.12558869471432832,-1.153199712082271,-1.0558512775095226,-0.8852257604787591,-0.7299661478934664,50
1,20,d2,ecdf,0.48,-0.9560541120936286,-0.9561932797330986,0.121823259879057,-1.1366575664960796,-1.0562852671660798,-0.8856024511430173,-0.7344674146753136,50
1,20,d2,ecdf,0.49,-0.9376346586894826,-0.9534187263261906,0.1175750206861263,-1.130517529124554,-1.0517672041697026,-0.8856486995395622,-0.7505654048841879,50
1,20,d2,ecdf,0.5,-0.9345863482552266,-0.9471274215885733,0.11397048833866188,-1.113280903044135,-1.0304610940093242,-0.8756058691296194,-0.773339665673014,50
1,20,d2,ecdf,0.51,-0.9359029917800156,-0.9414007600991264,0.11112431230418575,-1.1101481224604788,-1.017283379964503,-0.8709708879488416,-0.7563603017672493,50
1,20,d2,ecdf,0.52,-0.9353063011142311,-0.9386071057671871,0.10882425990052444,-1.1085946534509876,-1.0189773909747792,-0.8754084917057176,-0.7488230396065435,50
1,20,d2,ecdf,0.53,-0.9357747147067099,-0.9321352715630509,0.1047795653082649,-1.0892712111490521,-1.0115906462162378,-0.8665050333159223,-0.7544090061830518,50
1,20,d2,ecdf,0.54,-0.9395403687854809,-0.9306636576729008,0.10429737507561493,-1.0813902619633002,-1.0091063671852916,-0.871596185388499,-0.7351031594664776,50
1,20,d2,ecdf,0.55,-0.9368159774489051,-0.9281205291142527,0.10257069274650397,-1.082403767640912,-0.9942398252299056,-0.8708608040694008,-0.7314366020180909,50
1,20,d2,ecdf,0.56,-0.9260410273339588,-0.9231269088846088,0.09880881822733427,-1.0679725977691765,-0.9951837132868446,-0.8566400075327988,-0.7407469694630477,50
1,20,d2,ecdf,0.5700000000000001,-0.9191522213104046,-0.9194522881626556,0.09436485162383194,-1.053691309461951,-0.984509775616414,-0.8550496880884755,-0.7423484754677314,50
1,20,d2,ecdf,0.5800000000000001,-0.9136255736971359,-0.916631282696609,0.090763251899732,-1.0558309584133783,-0.9792733057096635,-0.8687963396146248,-0.740559843835695,50
1,20,d2,ecdf,0.59,-0.9032906281670108,-0.911153912344712,0.08894264467806612,-1.0508102869881115,-0.9694593142250193,-0.8726467403428209,-0.7328709064462686,50
1,20,d2,ecdf,0.6,-0.8983756398957243,-0.9052016556494827,0.08737973592512135,-1.0456578318338767,-0.9564938502423548,-0.8630084960584329,-0.7311779995795307,50
1,20,d2,ecdf,0.61,-0.9019340415605928,-0.9012801450830642,0.08545387355414459,-1.0309673414106015,-0.9477491782700517,-0.8616151649605566,-0.7249777097422936,50
1,20,d2,ecdf,0.62,-0.9093327556633878,-0.8951691247219751,0.08360581496602927,-1.0153561105736992,-0.944484710056691,-0.8546353746074262,-0.7235822980556508,50
1,20,d2,ecdf,0.63,-0.9016245102913466,-0.891165715335089,0.08189266340387082,-1.005092073026273,-0.9492567012905613,-0.8533392691318846,-0.7291148548318123,50
1,20,d2,ecdf,0.64,-0.888588704961979,-0.8835364570450805,0.07837415510693804,-0.9950565365484093,-0.9379975111163478,-0.8460019894114845,-0.7358046668692232,50
1,20,d2,ecdf,0.65,-0.8880966617421957,-0.8753390258731439,0.07461811408142463,-0.9772354306395533,-0.9280405278738396,-0.8349827473400588,-0.7291151671468474,50
1,20,d2,ecdf,0.66,-0.8791506341277483,-0.8700427395140138,0.07440057948112626,-0.9770195227645386,-0.9156541036326328,-0.8349404640307523,-0.7132059013165379,50
1,20,d2,ecdf,0.67,-0.8669915259369784,-0.8638839167568528,0.07421323116858689,-0.9807257771313358,-0.9046225941546252,-0.8309515894537814,-0.6989140082962513,50
1,20,d2,ecdf,0.68,-0.8718400152681658,-0.8623222469127789,0.06976597619685194,-0.9675325265838227,-0.9064945120181408,-0.8315445614368772,-0.7134312513252363,50
1,20,d2,ecdf,0.6900000000000001,-0.8618765558865098,-0.8557352237257579,0.06758180961882211,-0.9502943823871475,-0.8995154073864445,-0.8284352667155988,-0.7148686650460325,50
1,20,d2,ecdf,0.7000000000000001,-0.8557570949504648,-0.8516611261442776,0.06422321666375963,-0.9305766962020023,-0.8973117742568274,-0.834985141942417,-0.7225407854764718,50
1,20,d2,ecdf,0.7100000000000001,-0.8544200051439818,-0.8472015046594185,0.06357976323776503,-0.9339855663993214,-0.8858866257842337,-0.8258836978790476,-0.7260317528824104,50
1,20,d2,ecdf,0.72,-0.8536833415630805,-0.8424239894914836,0.0602776941124435,-0.9272865502513963,-0.8756340166222264,-0.8127844207037024,-0.7263954826640389,50
1,20,d2,ecdf,0.73,-0.8451307220472503,-0.8377037036958658,0.05780099141173525,-0.9243623236533691,-0.8758325843418486,-0.8078721656244549,-0.7178791193572364,50
1,20,d2,ecdf,0.74,-0.8410899276890953,-0.8339174610278303,0.05746722928783763,-0.9166588851694172,-0.868587220498595,-0.8044271943337301,-0.7130052303187365,50
1,20,d2,ecdf,0.75,-0.83667610433598,-0.8296145232212835,0.05591494095342425,-0.9072646827693119,-0.8633443514181414,-0.8046367505913635,-0.7133571316726088,50
1,20,d2,ecdf,0.76,-0.8242357678769024,-0.8241548786469511,0.05484125791867381,-0.8985430242569252,-0.8599352582837934,-0.801398061198778,-0.715731512531313,50
1,20,d2,ecdf,0.77,-0.8183295839628167,-0.8170336564787206,0.05444016141850765,-0.8937145397874409,-0.8520192725937432,-0.7988718030553555,-0.7035723165296528,50
1,20,d2,ecdf,0.78,-0.816364494899493,-0.8121914333082304,0.05452494920217509,-0.8917589998845703,-0.8465090342740293,-0.7922168004447931,-0.6983001660880399,50
1,20,d2,ecdf,0.79,-0.8119612638137642,-0.8076278768047054,0.0551046533795322,-0.8890442184447163,-0.8402849240285035,-0.7796937649339973,-0.6969879893560862,50
1,20,d2,ecdf,0.8,-0.8063136156900025,-0.8020691203433126,0.05405366178252085,-0.8818519833517356,-0.8315078530425892,-0.777946548163305,-0.688535802395094,50
1,20,d2,ecdf,0.81,-0.8014373092549538,-0.7969416048052039,0.05518699587241876,-0.8729221501123083,-0.8268988295708358,-0.7787337440785409,-0.6783974887474972,50
1,20,d2,ecdf,0.8200000000000001,-0.8009939953837245,-0.7938203792472399,0.05335322552380607,-0.8688821745993281,-0.821159664978319,-0.7804132876837039,-0.6795571786526822,50
1,20,d2,ecdf,0.8300000000000001,-0.795609725220116,-0.7892301602905061,0.05205072546038518,-0.8611908954917795,-0.817039116676015,-0.7760143401372694,-0.67743342590809,50
1,20,d2,ecdf,0.8400000000000001,-0.7883094152318374,-0.7850193172937265,0.049084552242171314,-0.858288114721303,-0.8148475271520706,-0.7723090738853963,-0.6819863524721312,50
1,20,d2,ecdf,0.85,-0.7852580985888016,-0.7789146313957253,0.04855509537366243,-0.8436889939069907,-0.8060701655477199,-0.7618097156741673,-0.6769309121215683,50
1,20,d2,ecdf,0.86,-0.7802892291119686,-0.7736053026387472,0.04848406779351834,-0.8388425378635426,-0.8005985313597589,-0.7548381451662639,-0.6744177143313228,50
1,20,d2,ecdf,0.87,-0.7751831458455413,-0.7671890638050461,0.0476364677789207,-0.8343086049204644,-0.7938150437910337,-0.749087267650461,-0.6660105582081481,50
1,20,d2,ecdf,0.88,-0.773148915061049,-0.7620585359102677,0.04697933852468587,-0.8250904224149043,-0.7920732551763936,-0.7391334774366753,-0.6647371541850038,50
1,20,d2,ecdf,0.89,-0.7622877934923651,-0.7567690311700609,0.04611657148715791,-0.8180560891271197,-0.7854906905720289,-0.7321028171539675,-0.6648808195520066,50
1,20,d2,ecdf,0.9,-0.7653066831929919,-0.751928719809062,0.04497948016031184,-0.8097307111750791,-0.7769981007622997,-0.7313528042626479,-0.6585031764808887,50
1,20,d2,ecdf,0.91,-0.7574576562903055,-0.7467837632768627,0.04298970822623986,-0.8026974434656944,-0.7692921139373082,-0.7303066672243546,-0.6594448347245325,50
1,20,d2,ecdf,0.92,-0.7489116306181391,-0.7407556917444462,0.0427157805436246,-0.7964721112352862,-0.7634146366468213,-0.7218880170599491,-0.653760281338913,50
1,20,d2,ecdf,0.93,-0.7468672793951567,-0.7353030561090542,0.04248619578322943,-0.7875790959475737,-0.7610213099327782,-0.7219697816474254,-0.6490814676082962,50
1,20,d2,ecdf,0.94,-0.7376435761458657,-0.7301620555973692,0.04246243483240887,-0.7873237801505593,-0.7546668096011913,-0.7066842427213791,-0.6460302110328752,50
1,20,d2,ecdf,0.95,-0.7292087374622132,-0.7246092433178668,0.041802532049605205,-0.7789177025525731,-0.749322686789735,-0.7044566231714376,-0.6423430943896791,50
1,20,d2,ecdf,0.96,-0.7255822247128099,-0.7204880545403173,0.03995298934060985,-0.7723816356694437,-0.7472455667974925,-0.7006783100311593,-0.6401844416419247,50
1,20,d2,ecdf,0.97,-0.7244942250548607,-0.7158737963152336,0.039323748502117964,-0.7697671804965027,-0.7414557060136248,-0.698496152732244,-0.6377038207695405,50
1,20,d2,ecdf,0.98,-0.7161109273767929,-0.7115780995722154,0.03862901559610813,-0.7636377462400628,-0.7359788936581436,-0.6925354238511149,-0.6371064063583463,50
1,20,d2,ecdf,0.99,-0.7141715060189437,-0.7066773914652814,0.03770976727992862,-0.7540006713381607,-0.7311159655630332,-0.6924184102996017,-0.6292788246205747,50
1,20,d2,ecdf,1,-0.7071225510387424,-0.7021505559227872,0.03612193433423528,-0.7474316741332057,-0.7289718767312808,-0.6854202159021341,-0.6244070356020516,50
1,20,d2,logspline,0.01,-6.144345000944588,-5.898923308221391,1.1328863694392248,-7.215122279348927,-6.644589547138228,-5.381070837138987,-3.7050665578420743,50
1,20,d2,logspline,0.02,-4.805202984642777,-4.570335282983061,1.1002047387253546,-5.857404063273536,-5.293203154745082,-4.05219862842752,-2.4458547159613704,50
1,20,d2,logspline,0.03,-4.042203289452461,-3.818523509494577,1.0659412659202776,-5.075387806129966,-4.5196289754121155,-3.299798231875923,-1.7668200840227848,50
1,20,d2,logspline,0.04,-3.515546329768106,-3.303673745698778,1.0301711687467927,-4.529274862961195,-3.9821302528770794,-2.7840683524773704,-1.328097033232161,50
1,20,d2,logspline,0.05,-3.118740968163971,-2.919275143098781,0.9929896269865378,-4.112574253084291,-3.577568996634394,-2.3985154775697204,-1.0231045189788048,50
1,20,d2,logspline,0.06,-2.8043514549864508,-2.617867397160992,0.9545104159473908,-3.7778499016208595,-3.2553986602250506,-2.095700834034485,-0.8042953912040107,50
1,20,d2,logspline,0.06999999999999999,-2.5470722812776065,-2.3741149611660974,0.9148648617687284,-3.4997942855932127,-2.990138953877162,-1.8503152634108584,-0.646234055622602,50
1,20,d2,logspline,0.08,-2.331796428988895,-2.1728753126801696,0.8742017135251504,-3.263295863637191,-2.7666644073585074,-1.659400857032093,-0.5336678229264611,50
1,20,d2,logspline,0.09,-2.15011377948373,-2.0043619788112217,0.8326875495743328,-3.05860244120245,-2.575205825407597,-1.5064778754183439,-0.4566924278549199,50
1,20,d2,logspline,0.1,-2.008009011977303,-1.8618714631778295,0.7905085585886896,-2.879050653474148,-2.4091934777502995,-1.3864947701153478,-0.42516401047468144,50
1,20,d2,logspline,0.11,-1.887013157074046,-1.7405986963515445,0.7478749774819945,-2.719883367300889,-2.2575806891227184,-1.2984094770516992,-0.4374823731030644,50
1,20,d2,logspline,0.12,-1.78349610063387,-1.6369607625311577,0.7050451777746621,-2.5775838237308557,-2.1215385071279376,-1.2359596524859324,-0.4652195869469972,50
1,20,d2,logspline,0.13,-1.6823417762269006,-1.548177327046056,0.6623629110283166,-2.4494772193347885,-1.999835522500855,-1.1832287486816084,-0.45166807939545084,50
1,20,d2,logspline,0.14,-1.592961741665299,-1.472015686191906,0.6202613078327783,-2.3334803617378572,-1.8903912450388773,-1.1340216060341144,-0.43566622744761474,50
1,20,d2,logspline,0.15000000000000002,-1.514270091791107,-1.4066226463092197,0.5792704574786939,-2.2279379091008438,-1.791552479409662,-1.065445727344223,-0.4431084889776949,50
1,20,d2,logspline,0.16,-1.4448703124532174,-1.3504243508239144,0.5399671559197806,-2.1315115755855176,-1.7020741673201967,-1.0096496793039418,-0.4563927730632294,50
1,20,d2,logspline,0.17,-1.3836025509715573,-1.3020631071618007,0.502906150339588,-2.0431029923498256,-1.6248667826793728,-1.006171463251514,-0.47503699085943807,50
1,20,d2,logspline,0.18000000000000002,-1.3294889559000773,-1.2603541151990119,0.46855522658032717,-1.9617986591688679,-1.5565259821031736,-0.9967892381470621,-0.4651535302088281,50
1,20,d2,logspline,0.19,-1.2816939151800324,-1.224254797523864,0.43724011419560815,-1.8868298083057946,-1.4947071832273926,-0.980555984843629,-0.45516118625929913,50
1,20,d2,logspline,0.2,-1.2759113393856087,-1.1928443606727093,0.4091021275797328,-1.8175425846266522,-1.455110554508208,-0.9396744126169156,-0.4884457821967986,50
1,20,d2,logspline,0.21,-1.2370958534291403,-1.1653232464178913,0.3840837939426267,-1.7533755182958621,-1.417301590999205,-0.9134466811153177,-0.48934129615707467,50
1,20,d2,logspline,0.22,-1.2027477401442321,-1.1410217790034445,0.36196589309241317,-1.6938422947922458,-1.381821913594074,-0.9090534600222883,-0.4816988288382422,50
1,20,d2,logspline,0.23,-1.172396175493382,-1.1193956257307172,0.34240930628419236,-1.6385191076096435,-1.3349774695352525,-0.8955625149878148,-0.47800383802454033,50
1,20,d2,logspline,0.24,-1.1567999875929296,-1.1000335307810591,0.32500024192593807,-1.5870350760242546,-1.2920108430991708,-0.9123807702384932,-0.478584486232708,50
1,20,d2,logspline,0.25,-1.1288129566630003,-1.0826337112360882,0.30933929719358594,-1.5403159833874454,-1.2525694125439437,-0.9264127778829341,-0.49268542117151504,50
1,20,d2,logspline,0.26,-1.1038630303119075,-1.0669685742096946,0.2950959384673461,-1.5164344787264246,-1.2173660097975143,-0.9314686715121423,-0.5125163748661236,50
1,20,d2,logspline,0.27,-1.0849336022939942,-1.052855132749092,0.282009472755943,-1.4918032181485188,-1.1907905725866075,-0.9215505280837223,-0.5402266024011555,50
1,20,d2,logspline,0.28,-1.068142754903392,-1.0401401177197958,0.2698831505803604,-1.4681203969531178,-1.163406168594117,-0.918654857592744,-0.5683349410236216,50
1,20,d2,logspline,0.29000000000000004,-1.053220701313071,-1.028690918597923,0.25857494633125905,-1.4461977201065301,-1.1413359064019684,-0.9066219911444032,-0.5889706802551683,50
1,20,d2,logspline,0.3,-1.0354340900610994,-1.0183867878039503,0.247982712511109,-1.4241190308076301,-1.1407169288415504,-0.8963423636022634,-0.6053246190522366,50
1,20,d2,logspline,0.31,-1.0195049194512809,-1.0091136341450733,0.23802921269080715,-1.4021188477230337,-1.1474162632641216,-0.8869161028928171,-0.6210594530800496,50
1,20,d2,logspline,0.32,-1.0058685324945216,-1.000763200241405,0.22865358766081406,-1.3826781626074787,-1.1385438264253782,-0.874413347194852,-0.6292296686366743,50
1,20,d2,logspline,0.33,-0.9987818932366008,-0.993233268254414,0.21980616270911824,-1.3632468893550795,-1.140103456104823,-0.8633483731792755,-0.6318380902245112,50
1,20,d2,logspline,0.34,-0.9898461713515735,-0.9864285277297569,0.2114450874672703,-1.344762238154563,-1.138818688312581,-0.8583199321752075,-0.6343077599633699,50
1,20,d2,logspline,0.35000000000000003,-0.9738023072593853,-0.9802610885840253,0.20353389518260712,-1.3271356436053727,-1.124378363373348,-0.8549622271219295,-0.6379860713801844,50
1,20,d2,logspline,0.36000000000000004,-0.9647768604940411,-0.9746506166908715,0.19604008822852478,-1.310288969043599,-1.1109984071035641,-0.8523648403262716,-0.6442429051007272,50
1,20,d2,logspline,0.37,-0.9564298659712493,-0.9695239868011539,0.18893461932255562,-1.2965897155307595,-1.0953024696591915,-0.8482898411682085,-0.6565564537534321,50
1,20,d2,logspline,0.38,-0.9458950738801175,-0.9648147581526134,0.18219165885245844,-1.2900318425169188,-1.077363488197905,-0.8508452330362903,-0.6686595797723189,50
1,20,d2,logspline,0.39,-0.9481977230420434,-0.9604626381363968,0.17578839244307407,-1.282488344648542,-1.0604932553778466,-0.8470918265015992,-0.6804449781726322,50
1,20,d2,logspline,0.4,-0.9463188702436084,-0.9564129638532046,0.16970479338181088,-1.2740124553717544,-1.0481505195389422,-0.8476079768506175,-0.6866354803273229,50
