delta_true,N,order,method,epsilon,median_log_bf10,mean_log_bf10,sd_log_bf10,q05_log_bf10,q25_log_bf10,q75_log_bf10,q95_log_bf10,n_valid
3,20,d3,logspline,0.41,0.8769931245602236,0.9320395774195174,0.453446698859476,0.4139969463124996,0.5356618886359497,1.292480221966824,1.7654342711162492,50
3,20,d3,logspline,0.42,0.8943258879251076,0.9409254125067907,0.43675025079380925,0.4372409140022261,0.5591260132017889,1.299247070096082,1.7235785992268273,50
3,20,d3,logspline,0.43,0.9096623274805474,0.9478353383161663,0.4202387931750076,0.4585756474188428,0.5830338567852578,1.2922571151735847,1.6803794967255394,50
3,20,d3,logspline,0.44,0.9190729306480792,0.952879091263258,0.40394708338169844,0.4780930020932488,0.5999158460690427,1.2831734452739303,1.6360646276296427,50
3,20,d3,logspline,0.45,0.9264695885901505,0.9561623636863059,0.38791071692996204,0.4958796485460177,0.6161478039004429,1.272394505467426,1.5937228606538074,50
3,20,d3,logspline,0.46,0.9321832867961464,0.9577871925786308,0.37216586684059166,0.5120175229965633,0.6316714629067492,1.260029845006923,1.5555133988455334,50
3,20,d3,logspline,0.47,0.9362982976260382,0.9578524116891971,0.35674913486832777,0.5265842285720648,0.6455170342716903,1.2461847956057475,1.5163079947550244,50
3,20,d3,logspline,0.48,0.9388949925512252,0.9564538559146396,0.3416971921822479,0.5391250646780777,0.6577581266352686,1.2390554836442558,1.4798803833668632,50
3,20,d3,logspline,0.49,0.9400501485254282,0.95368449363325,0.3270463413010267,0.5496362440242298,0.6684649232434651,1.2307785838562775,1.4639454270732002,50
3,20,d3,logspline,0.5,0.934892254571831,0.9496345754635377,0.312832012371754,0.5587957985815835,0.6784924653947151,1.2211554407909997,1.4312705401827233,50
3,20,d3,logspline,0.51,0.9212635769491263,0.9443916668973628,0.2990882466802075,0.5666682190283764,0.6872026264881834,1.2102660192285781,1.398823290122035,50
3,20,d3,logspline,0.52,0.9067210957320524,0.9380404057637506,0.2858472190285948,0.573315113335473,0.6945789061165918,1.1981874539681105,1.375157448428541,50
3,20,d3,logspline,0.53,0.8972914655556008,0.9306623648086826,0.27313876794819036,0.578795415106474,0.7006792657979691,1.1653057421462099,1.3547759409895719,50
3,20,d3,logspline,0.54,0.890337066308049,0.9223355069402289,0.2609894572120419,0.5831655717989979,0.7051606950073468,1.1254737783244522,1.3334947098128969,50
3,20,d3,logspline,0.55,0.8815786655412078,0.9131332494854328,0.24942137480907806,0.586479715078978,0.7080200547258083,1.0869602036698842,1.3114161356675962,50
3,20,d3,logspline,0.56,0.8657546787108745,0.9031242136454073,0.23845192055278586,0.5879202250295126,0.7091565211438378,1.0592414993168202,1.2886378799877902,50
3,20,d3,logspline,0.5700000000000001,0.8534608947553407,0.8923731273222149,0.2280948269505187,0.5853868009260628,0.7089339185353134,1.045134717841766,1.2652512633521313,50
3,20,d3,logspline,0.5800000000000001,0.8440213356884041,0.8809417011454289,0.2183608248280588,0.5816027243612276,0.7108851861734742,1.0081307089788996,1.2413416692453472,50
3,20,d3,logspline,0.59,0.8391856394233719,0.8688889622043591,0.20925747735267447,0.5771225240529105,0.7109182644692539,0.9761581369259613,1.2169890271696446,50
3,20,d3,logspline,0.6,0.8334664132706529,0.856271501725415,0.20078870435488083,0.5723334452872935,0.706155244963196,0.9682316063114089,1.1922682551374797,50
3,20,d3,logspline,0.61,0.8245289516977365,0.8431437150234905,0.19295414045079654,0.5715709666255426,0.7031242273738433,0.9405731589428579,1.1672496631540115,50
3,20,d3,logspline,0.62,0.8132655843753589,0.8295581788893213,0.1857486054578478,0.5701809348783167,0.6991069191419581,0.9114333449632629,1.141999319746604,50
3,20,d3,logspline,0.63,0.7956752431239285,0.8155658726256675,0.17916136591908985,0.5682026032465217,0.6943037452810996,0.8850212153415201,1.119938129096019,50
3,20,d3,logspline,0.64,0.779138098342309,0.8012162273604828,0.1731752837611754,0.5656735145801397,0.6886692967372582,0.871144802242136,1.0984605874305038,50
3,20,d3,logspline,0.65,0.7692624908284588,0.7865569059289977,0.16776620467424797,0.5563137904676111,0.6776720919491644,0.8618923133032963,1.0767268027232657,50
3,20,d3,logspline,0.66,0.7531834155369695,0.7716327616491503,0.1629029923808482,0.5460256689524181,0.6704541394770392,0.8534141028798983,1.0547800405872314,50
3,20,d3,logspline,0.67,0.7286382197151366,0.7564855015793073,0.15854855156622244,0.5356300172200793,0.6594525999059218,0.8464600021503709,1.032660931560722,50
3,20,d3,logspline,0.68,0.7099346856665572,0.7411539708014554,0.15466121691913454,0.5234217633610506,0.6446374615068028,0.8331654600167376,1.0104076826313757,50
3,20,d3,logspline,0.6900000000000001,0.7005988254450557,0.7256744348432339,0.1511961487510243,0.5222425838909841,0.6359293487853481,0.8195845057513552,0.9880562679940841,50
3,20,d3,logspline,0.7000000000000001,0.6888115936982804,0.7100807944950077,0.14810660018600003,0.5211131351976591,0.6189202486727793,0.8042313585097665,0.9656406010527032,50
3,20,d3,logspline,0.7100000000000001,0.6694929363431303,0.6944047298963169,0.1453450489992127,0.519476208084573,0.5917054520584537,0.7840975593444822,0.944918369745444,50
3,20,d3,logspline,0.72,0.6541249532287078,0.6786758238035066,0.14286433205494622,0.5114989025947374,0.5705765109160148,0.7671032764135148,0.9239046321578235,50
3,20,d3,logspline,0.73,0.6447141129178334,0.6629217091910755,0.140618702894552,0.49460379579407476,0.5485585605828142,0.7499381897056361,0.8994357337877362,50
3,20,d3,logspline,0.74,0.6376607061321296,0.647168362019049,0.13856507753779299,0.47171015934358573,0.5272559285681178,0.7262024614170315,0.8751704761877279,50
3,20,d3,logspline,0.75,0.6301990025808275,0.6314403123110456,0.1366638075949789,0.44540893612718685,0.5143780296603708,0.7051716243203453,0.8511418993799489,50
3,20,d3,logspline,0.76,0.6172868242801299,0.6157608049502238,0.13487891944433028,0.4203753403216205,0.5042043448993407,0.6934734088152872,0.8273785825887602,50
3,20,d3,logspline,0.77,0.6021889497437343,0.6001519925131954,0.13317815909435163,0.3966157608482145,0.49950236308444845,0.6773694931256623,0.8041233483704022,50
3,20,d3,logspline,0.78,0.5901331731960844,0.5846349678132902,0.13153291413348167,0.37413417126212845,0.49450115009461204,0.6590952232222269,0.7820336751760772,50
3,20,d3,logspline,0.79,0.5800287903750285,0.5692297928747644,0.12991793389251668,0.35293214648109106,0.48922037671054663,0.6379226343993002,0.7601772695297695,50
3,20,d3,logspline,0.8,0.5669546341193935,0.5539551378553694,0.12831089531894524,0.3327780242118758,0.4836788354931577,0.6183269321203745,0.7438436612202253,50
3,20,d3,logspline,0.81,0.5486164498179513,0.5388276599389432,0.1266924528051347,0.31571851467808904,0.4765844848897528,0.6056965651029067,0.7286542356673088,50
3,20,d3,logspline,0.8200000000000001,0.5275363255486707,0.5238620490257276,0.12504659745528435,0.3016324038135129,0.46235697790039854,0.5948068524682112,0.7132605222093571,50
3,20,d3,logspline,0.8300000000000001,0.5086278231199113,0.5090711444042194,0.12336085477171489,0.2878502058473472,0.4449147806739323,0.5841655543497697,0.6976877325848676,50
3,20,d3,logspline,0.8400000000000001,0.4944157957980077,0.49446625119052545,0.12162633003476328,0.2745760507352883,0.4295113272842497,0.5737374524998059,0.6821483639477977,50
3,20,d3,logspline,0.85,0.48289152120228257,0.4800573766171352,0.11983835702058508,0.2617989613169138,0.4172283772566793,0.5611224467170425,0.6667794106638032,50
3,20,d3,logspline,0.86,0.4713255456410266,0.4658532186082643,0.11799650290647151,0.24950774301759412,0.4031540850399371,0.5478653876882098,0.6512814458737646,50
3,20,d3,logspline,0.87,0.4597352200153286,0.45186132256179123,0.11610382110978164,0.23769101857572666,0.38931774399936014,0.5364173148822728,0.6356770598534149,50
3,20,d3,logspline,0.88,0.44813716985771884,0.4380882275821519,0.11416609046015555,0.22633725762769752,0.3738400931614222,0.522874809690139,0.6179046193935048,50
3,20,d3,logspline,0.89,0.4378673370814635,0.4245395405257656,0.11219103040928956,0.21543480155505995,0.3583358308911002,0.5044155777880526,0.59994117247591106,50
3,20,d3,logspline,0.9,0.42633646190363916,0.41121963804150746,0.11018696812406793,0.20532303825870413,0.3431876684211459,0.4878193587158023,0.5822062705908526,50
3,20,d3,logspline,0.91,0.41436948016815234,0.398131466723566,0.10816200830183084,0.1974399878754633,0.3284075200718709,0.4753178090435167,0.5647104629461821,50
3,20,d3,logspline,0.92,0.40271323555220406,0.38527669264025693,0.1061240328898868,0.19007186985278376,0.3128974428254766,0.46025425697245104,0.5474637723286501,50
3,20,d3,logspline,0.93,0.3925139385844376,0.3726558724998721,0.10408069641006275,0.18257610362364288,0.2971966637472511,0.4429251741944443,0.530475714204432,50
3,20,d3,logspline,0.94,0.38178393280290124,0.360268591566556,0.1020393890775288,0.17540798526804047,0.2819429759166202,0.42608532737817884,0.513755314160706,50
3,20,d3,logspline,0.95,0.371241790860299,0.3481137926693702,0.1000067852637128,0.16848892298764068,0.26715258134635284,0.40972368351601635,0.4973111238225586,50
3,20,d3,logspline,0.96,0.35812589358381847,0.3361907810077761,0.097987308764968,0.16176167335717995,0.2528405817373899,0.3950632101559236,0.4799727486714681,50
3,20,d3,logspline,0.97,0.34454431231324056,0.324499569585429,0.09598291551832114,0.1561379796264402,0.2428700506126237,0.38301493531118475,0.46289729292073956,50
3,20,d3,logspline,0.98,0.33125834747319555,0.31304078889828235,0.09399358192084586,0.1491843380639427,0.2345089266629492,0.3720410024964244,0.446487816989787,50
3,20,d3,logspline,0.99,0.31826798860983085,0.30181524760600137,0.09201838573584606,0.14235990588912087,0.22637365279615526,0.361938213058591,0.4307032767890331,50
3,20,d3,logspline,1,0.30632364318838645,0.2908236616525127,0.09005659280697484,0.1358603869984678,0.21845437614612023,0.35190317295257023,0.41713658485845717,50
3,50,d0,ecdf,0.01,Inf,Inf,NA,Inf,Inf,Inf,Inf,0
3,50,d0,ecdf,0.02,Inf,Inf,NA,Inf,Inf,Inf,Inf,0
3,50,d0,ecdf,0.03,Inf,Inf,NA,Inf,Inf,Inf,Inf,0
3,50,d0,ecdf,0.04,Inf,Inf,NA,Inf,Inf,Inf,Inf,0
3,50,d0,ecdf,0.05,Inf,Inf,NA,Inf,Inf,Inf,Inf,0
3,50,d0,ecdf,0.06,Inf,Inf,NA,Inf,Inf,Inf,Inf,0
3,50,d0,ecdf,0.06999999999999999,Inf,Inf,NA,Inf,Inf,Inf,Inf,0
3,50,d0,ecdf,0.08,Inf,Inf,NA,Inf,Inf,Inf,Inf,0
3,50,d0,ecdf,0.09,Inf,Inf,NA,Inf,Inf,Inf,Inf,0
3,50,d0,ecdf,0.1,Inf,Inf,NA,Inf,Inf,Inf,Inf,0
3,50,d0,ecdf,0.11,Inf,Inf,NA,Inf,Inf,Inf,Inf,0
3,50,d0,ecdf,0.12,Inf,Inf,NA,Inf,Inf,Inf,Inf,0
3,50,d0,ecdf,0.13,Inf,Inf,NA,Inf,Inf,Inf,Inf,0
3,50,d0,ecdf,0.14,Inf,Inf,NA,Inf,Inf,Inf,Inf,0
3,50,d0,ecdf,0.15000000000000002,Inf,Inf,NA,Inf,Inf,Inf,Inf,0
3,50,d0,ecdf,0.16,Inf,Inf,NA,Inf,Inf,Inf,Inf,0
3,50,d0,ecdf,0.17,Inf,Inf,NA,Inf,Inf,Inf,Inf,0
3,50,d0,ecdf,0.18000000000000002,Inf,Inf,NA,Inf,Inf,Inf,Inf,0
3,50,d0,ecdf,0.19,Inf,Inf,NA,Inf,Inf,Inf,Inf,0
3,50,d0,ecdf,0.2,Inf,Inf,NA,Inf,Inf,Inf,Inf,0
3,50,d0,ecdf,0.21,Inf,Inf,NA,Inf,Inf,Inf,Inf,0
3,50,d0,ecdf,0.22,Inf,Inf,NA,Inf,Inf,Inf,Inf,0
3,50,d0,ecdf,0.23,Inf,Inf,NA,Inf,Inf,Inf,Inf,0
3,50,d0,ecdf,0.24,Inf,Inf,NA,Inf,Inf,Inf,Inf,0
3,50,d0,ecdf,0.25,Inf,Inf,NA,Inf,Inf,Inf,Inf,0
3,50,d0,ecdf,0.26,Inf,Inf,NA,Inf,Inf,Inf,Inf,0
3,50,d0,ecdf,0.27,Inf,Inf,NA,Inf,Inf,Inf,Inf,0
3,50,d0,ecdf,0.28,Inf,Inf,NA,Inf,Inf,Inf,Inf,0
3,50,d0,ecdf,0.29000000000000004,Inf,Inf,NA,Inf,Inf,Inf,Inf,0
3,50,d0,ecdf,0.3,Inf,Inf,NA,Inf,Inf,Inf,Inf,0
3,50,d0,ecdf,0.31,Inf,Inf,NA,Inf,Inf,Inf,Inf,0
3,50,d0,ecdf,0.32,Inf,Inf,NA,Inf,Inf,Inf,Inf,0
3,50,d0,ecdf,0.33,Inf,Inf,NA,Inf,Inf,Inf,Inf,0
3,50,d0,ecdf,0.34,Inf,Inf,NA,Inf,Inf,Inf,Inf,0
3,50,d0,ecdf,0.35000000000000003,Inf,Inf,NA,Inf,Inf,Inf,Inf,1
3,50,d0,ecdf,0.36000000000000004,Inf,Inf,NA,Inf,Inf,Inf,Inf,1
3,50,d0,ecdf,0.37,Inf,Inf,NA,Inf,Inf,Inf,Inf,1
3,50,d0,ecdf,0.38,Inf,Inf,NA,Inf,Inf,Inf,Inf,2
3,50,d0,ecdf,0.39,Inf,Inf,NA,Inf,Inf,Inf,Inf,2
3,50,d0,ecdf,0.4,Inf,Inf,NA,5.793763165883572,Inf,Inf,Inf,4
3,50,d0,ecdf,0.41,Inf,Inf,NA,5.818254129860109,Inf,Inf,Inf,6
3,50,d0,ecdf,0.42,Inf,Inf,NA,5.842145109376669,Inf,Inf,Inf,6
3,50,d0,ecdf,0.43,Inf,Inf,NA,5.865464115312672,Inf,Inf,Inf,6
3,50,d0,ecdf,0.44,Inf,Inf,NA,5.888237226782606,Inf,Inf,Inf,7
3,50,d0,ecdf,0.45,Inf,Inf,NA,5.91048876482437,Inf,Inf,Inf,9
3,50,d0,ecdf,0.46,Inf,Inf,NA,5.932241446996054,Inf,Inf,Inf,10
3,50,d0,ecdf,0.47,Inf,Inf,NA,5.953516525345332,Inf,Inf,Inf,12
3,50,d0,ecdf,0.48,Inf,Inf,NA,5.974333909852314,Inf,Inf,Inf,12
3,50,d0,ecdf,0.49,Inf,Inf,NA,5.994712279143454,5.994712279143454,Inf,Inf,14
3,50,d0,ecdf,0.5,Inf,Inf,NA,6.014669180019794,6.014669180019794,Inf,Inf,17
3,50,d0,ecdf,0.51,Inf,Inf,NA,6.03422111712887,6.03422111712887,Inf,Inf,18
3,50,d0,ecdf,0.52,Inf,Inf,NA,5.360236453368893,6.0533836339288385,Inf,Inf,20
3,50,d0,ecdf,0.53,Inf,Inf,NA,5.379024205380302,6.072171385940248,Inf,Inf,24
3,50,d0,ecdf,0.54,6.0905982071505544,Inf,NA,5.397451026590609,6.0905982071505544,Inf,Inf,28
3,50,d0,ecdf,0.55,6.108677170325384,Inf,NA,5.1925241803059485,6.108677170325384,Inf,Inf,31
3,50,d0,ecdf,0.56,6.12642064188539,Inf,NA,5.210267651865953,5.433273461325444,Inf,Inf,33
3,50,d0,ecdf,0.5700000000000001,6.143840331925921,Inf,NA,4.887002903409332,5.450693151365976,Inf,Inf,35
3,50,d0,ecdf,0.5800000000000001,5.814373749606477,Inf,NA,4.781380958147045,5.467800159326504,6.16094733988645,Inf,40
3,50,d0,ecdf,0.59,5.484605015756043,Inf,NA,4.568452025736606,5.079139907647878,6.177752196315988,Inf,45
3,50,d0,ecdf,0.6,5.501117720568328,Inf,NA,4.484550132457498,4.879891058121328,6.020978105988287,Inf,46
3,50,d0,ecdf,0.61,5.1118826700267705,Inf,NA,4.3339526155618335,4.82420059757499,5.517347778134935,Inf,47
3,50,d0,ecdf,0.62,5.127839121416703,Inf,NA,4.349909066951765,4.840157048964922,5.533304229524868,Inf,47
3,50,d0,ecdf,0.63,4.855848501604672,Inf,NA,4.2921582536480285,4.632704950290463,5.143530574056453,6.242142862724563,49
3,50,d0,ecdf,0.64,4.871283156602501,Inf,NA,4.178135976042555,4.511398437692825,5.158965229054282,6.257577517722392,49
3,50,d0,ecdf,0.65,4.663325282640062,4.795801466438044,0.5360247059296597,4.0755386177379425,4.481003725846107,4.886468833954272,5.960846963822185,50
3,50,d0,ecdf,0.66,4.587108666113724,4.683204476687401,0.5057167888835478,3.985122263950755,4.380334877846303,4.901412995824911,5.5945601763848565,50
3,50,d0,ecdf,0.67,4.510657659970983,4.587412713486186,0.542649646759877,3.904521856400667,4.256358435675333,4.692979216764938,5.609269948639093,50
3,50,d0,ecdf,0.68,4.370989172281752,4.477616819988658,0.526963709417271,3.8319926715490658,4.2374577796572295,4.661881019704476,5.218287032668956,50
3,50,d0,ecdf,0.6900000000000001,4.25171890329502,4.374034325590615,0.484586085649167,3.766211087513319,4.054915480895267,4.5394009757468,5.103091223703443,50
3,50,d0,ecdf,0.7000000000000001,4.265765189314944,4.288677732955709,0.46488274352118913,3.7394979888486963,4.0426216380007345,4.399296581939466,4.95891236987489,50
3,50,d0,ecdf,0.7100000000000001,4.056459052485681,4.186165659802988,0.46100437258621024,3.646544549920981,3.9611488726813566,4.379751148268283,4.872335186268442,50
3,50,d0,ecdf,0.72,3.9747831317344273,4.08291736084013,0.4561793913063116,3.5667461402939775,3.8877717547447976,4.175453827196579,4.7632404920986975,50
3,50,d0,ecdf,0.73,3.9012083382868297,3.9857905095924697,0.4680402503573389,3.552901644018614,3.747057658459571,4.083529895080784,4.594355518846775,50
3,50,d0,ecdf,0.74,3.8344097952416543,3.8787037895907304,0.3526990379374268,3.4267088616235974,3.62677043046341,4.00146387990482,4.4534490036478775,50
3,50,d0,ecdf,0.75,3.7733586140722055,3.7793405821278165,0.2826429939763046,3.3642630712410946,3.594358755085357,3.927509293899464,4.279972035962256,50
3,50,d0,ecdf,0.76,3.6527014839308336,3.6750854351855313,0.2508283818117806,3.334247752812299,3.5349184482744502,3.786232876555356,4.122705113176569,50
3,50,d0,ecdf,0.77,3.6047732515817454,3.599796872953631,0.2542104782000517,3.2790845917784743,3.4422543220839708,3.729936394535751,4.092511921731969,50
3,50,d0,ecdf,0.78,3.5601378298144803,3.532666774384131,0.23787322487979087,3.2316337628424447,3.3594671343523292,3.6627647100167557,3.9295837194695533,50
3,50,d0,ecdf,0.79,3.467131213761241,3.4550982913370816,0.24295650244663936,3.130658977140028,3.2848096569672864,3.629650143259016,3.86456554238452,50
3,50,d0,ecdf,0.8,3.384009983918219,3.371552233162335,0.24114220676458012,3.0410652327913885,3.1886506532679175,3.5177901345132065,3.7670022361743247,50
3,50,d0,ecdf,0.81,3.288615598768578,3.29445112359276,0.22771977439343055,2.990572864910171,3.1285574263429945,3.479150611780302,3.653867082320435,50
3,50,d0,ecdf,0.8200000000000001,3.22198459490661,3.226400560112933,0.22400685415945323,2.9154323584634056,3.073161548140117,3.396795902918491,3.5545123177530753,50
3,50,d0,ecdf,0.8300000000000001,3.160918581756095,3.174682386579756,0.2311113818831987,2.8587960745887546,3.0141611903704537,3.3751745359077843,3.514936478282943,50
3,50,d0,ecdf,0.8400000000000001,3.072374807726609,3.1034851742333873,0.22240276301051107,2.793580543386315,2.9181681922718496,3.3033605365008447,3.4311939080107297,50
3,50,d0,ecdf,0.85,3.0371500078829583,3.046089670801916,0.22745907292000467,2.749467935431177,2.8960714096230524,3.2014530591742343,3.422611822834247,50
3,50,d0,ecdf,0.86,2.9614167606665505,2.9913896844772454,0.22379156336110995,2.6718681143922893,2.856056245008724,3.1691644812172663,3.3485119712406,50
3,50,d0,ecdf,0.87,2.892512312989984,2.93270450418478,0.21144963951122162,2.6624208512255993,2.7776317047575434,3.1064566653891506,3.280994273505867,50
3,50,d0,ecdf,0.88,2.829405829831032,2.8808965421996233,0.2074499741635061,2.6158317295329727,2.7604129583440806,3.0117273866249867,3.291995762500637,50
3,50,d0,ecdf,0.89,2.7712806704135664,2.8121923423046153,0.20174900095948253,2.5606997969249417,2.691277683873943,2.9143815140542397,3.1767457785217306,50
3,50,d0,ecdf,0.9,2.728005683081496,2.7607972433686685,0.20179390676719758,2.5018986304107416,2.6374362708090433,2.8936273821289413,3.1404058706637636,50
3,50,d0,ecdf,0.91,2.68726572877771,2.7125390076911673,0.20380286243964468,2.4474924114818477,2.591955548973386,2.8150991002875956,3.0893473393220203,50
3,50,d0,ecdf,0.92,2.639480188141019,2.65621296561657,0.18941683232765355,2.3877550846541022,2.5322346577874217,2.7757541538988053,2.9721859419667553,50
3,50,d0,ecdf,0.93,2.5772353608220033,2.6037567235931682,0.18337731845746932,2.326406515383094,2.4809980704078654,2.7283124133521612,2.871874369344832,50
3,50,d0,ecdf,0.94,2.511368974807814,2.5542819486805226,0.17217047092619386,2.2996397591306845,2.4559858295213783,2.6791293808355885,2.838824407365463,50
3,50,d0,ecdf,0.95,2.4973609949045006,2.5023826796432784,0.16763957647799552,2.2505486016905345,2.370872321521652,2.6107191362860336,2.814264931152831,50
3,50,d0,ecdf,0.96,2.430995250862462,2.4594094193392797,0.15597390972142813,2.2305300554058327,2.346437862834399,2.5815845575732292,2.7099391846785474,50
3,50,d0,ecdf,0.97,2.383827449873393,2.409214994918987,0.1488113245680624,2.2060498127147388,2.2973598641545596,2.5015140256085746,2.671413062403972,50
3,50,d0,ecdf,0.98,2.326374992962838,2.3534462028368544,0.1443694985857218,2.1316985126490544,2.251339807019924,2.421685172767163,2.6290376301663008,50
3,50,d0,ecdf,0.99,2.2916171459189805,2.310546823863931,0.13454050198188366,2.1145194011950363,2.2139469219375565,2.375789947387971,2.5314568573643035,50
3,50,d0,ecdf,1,2.2467718318160452,2.269777260924928,0.12548570834884673,2.088775553452346,2.200786718574222,2.3423918152437007,2.509925713732607,50
3,50,d0,logspline,0.01,8.385070106382514,8.611194223764242,1.520883687820503,6.484207088278873,7.605984759870433,9.483884985301724,10.732309265283906,50
3,50,d0,logspline,0.02,8.339677143175118,8.564563893974826,1.509460345275806,6.451966232863718,7.567346551493786,9.430681729301957,10.672475592113027,50
3,50,d0,logspline,0.03,8.293623129414879,8.51719985690878,1.497661558161512,6.419385008398896,7.528224259682315,9.376577555715755,10.611513435606543,50
3,50,d0,logspline,0.04,8.246909355123439,8.469104149695436,1.4854901828942662,6.386463752540998,7.488618576027083,9.321574887475965,10.549426575542238,50
3,50,d0,logspline,0.05,8.199537619579857,8.420279604142449,1.472950067400459,6.353202937104231,7.448530466084441,9.265677099139943,10.486220269793561,50
3,50,d0,logspline,0.06,8.151510224636066,8.370729827051598,1.4600460103686363,6.319603167159913,7.407961166724508,9.208888499581935,10.421901221084058,50
3,50,d0,logspline,0.06999999999999999,8.102829966216557,8.3204591755865,1.4467837106297008,6.285665179885264,7.3669121827497825,9.151214310079176,10.356477535041645,50
3,50,d0,logspline,0.08,8.053500124071181,8.269472728161006,1.4331697079956116,6.251389843166217,7.325385282804347,9.092660638036817,10.2899586701252,50
3,50,d0,logspline,0.09,8.003524449863066,8.217776251381913,1.419211317053111,6.216778153960149,7.283382494598069,9.033234446640948,10.222355380094925,50
3,50,d0,logspline,0.1,7.9529071536859455,8.165376163625183,1.4049165555110517,6.181831236425218,7.240906099474254,8.972943520768425,10.153679649781552,50
3,50,d0,logspline,0.11,7.90165288911599,8.112279495850762,1.3902940687381302,6.146550339824081,7.197958626352522,8.911796429514826,10.08394462497646,50
3,50,d0,logspline,0.12,7.849766736912844,8.058493850268118,1.3753530521060269,6.110936836210452,7.154542845082083,8.849802485728734,10.013164537313923,50
3,50,d0,logspline,0.13,7.797254187492451,8.004027357454275,1.3601031726780017,6.074992217907929,7.110661759243387,8.789313709339194,9.941354625048145,50
3,50,d0,logspline,0.14,7.744121122300813,7.948888632500991,1.3445544916639447,6.038718094791064,7.066318598438626,8.72950668908588,9.86853105064123,50
3,50,d0,logspline,0.15000000000000002,7.6903737942226655,7.893086730730257,1.3287173889102082,6.002116191379468,7.021516810113733,8.66895932799317,9.79471081607483,50
3,50,d0,logspline,0.16,7.636018807162297,7.8366311034705864,1.3126024905171028,5.965188343756252,6.976260050956235,8.607681370776968,9.71991167677891,50
3,50,d0,logspline,0.17,7.581063094935498,7.779531554333616,1.2962206004893115,5.927936496322637,6.9305521779146,8.54568300571319,9.644152055037345,50
3,50,d0,logspline,0.18000000000000002,7.525513899611781,7.721798196373894,1.2795826371342138,5.890362698401028,6.884315960939571,8.48103782458839,9.567450953683814,50
3,50,d0,logspline,0.19,7.469378749444733,7.663441410457086,1.2626995747384342,5.852469100699169,6.837213455183944,8.41227478576689,9.4898278708447,50
3,50,d0,logspline,0.2,7.412665436525722,7.604471805105056,1.2455823908803945,5.814257951648306,6.7896651181256935,8.342743201429489,9.41130271642032,50
3,50,d0,logspline,0.21,7.355418213152144,7.5449001780321145,1.2282420195810435,5.7757315936285165,6.741675693514198,8.272457562203225,9.331895730924243,50
3,50,d0,logspline,0.22,7.299411372024201,7.484737479536356,1.2106893103594623,5.738285918715572,6.693250080066169,8.201432629277598,9.251627407224616,50
3,50,d0,logspline,0.23,7.24287509085012,7.423994777864198,1.1929349931463216,5.701370597655933,6.644393320569501,8.12968338525888,9.170518415653223,50
3,50,d0,logspline,0.24,7.185817250968279,7.362683226625546,1.1749896489166176,5.664173830588846,6.595110590945503,8.057224986619742,9.088589532869666,50
3,50,d0,logspline,0.25,7.128245881885329,7.300814034301441,1.156863685833106,5.626697853683835,6.545407189315625,7.984072717977145,9.005861574790597,50
3,50,d0,logspline,0.26,7.070169142191681,7.238398435855748,1.1385673206420306,5.588944967549326,6.495288525116642,7.910241948396186,8.922355333819526,50
3,50,d0,logspline,0.27,7.011595300871534,7.175447666436956,1.1201105650313365,5.550917533986896,6.444760108305989,7.835748089882625,8.8380915205419,50
3,50,d0,logspline,0.28,6.9525327190786115,7.111972937135261,1.1015032166463463,5.512617972719233,6.393827538696442,7.754385760573509,8.753090709984166,50
3,50,d0,logspline,0.29000000000000004,6.89298983244144,7.047985412743341,1.0827548544568342,5.474048758100791,6.3424964954566985,7.671485992279076,8.667373292475268,50
3,50,d0,logspline,0.3,6.8329751339545055,6.983496191456104,1.0638748381803322,5.4352124158199375,6.290772726811565,7.587911986246109,8.580959429094435,50
3,50,d0,logspline,0.31,6.772497157504141,6.918516286434715,1.0448723114874845,5.396111519601125,6.238662039972705,7.503682297141241,8.493869011641099,50
3,50,d0,logspline,0.32,6.711221698068448,6.85305660915303,1.0257562087446026,5.3567486879152835,6.186170291327855,7.418815227378755,8.406121627021035,50
3,50,d0,logspline,0.33,6.647392629992046,6.787127954439616,1.006535265084931,5.317126580706374,6.133303376913565,7.333328796943655,8.317736525907346,50
3,50,d0,logspline,0.34,6.583107085044766,6.720740987125575,0.9872180296424038,5.277247896141647,6.0800672231935184,7.248370057708535,8.228732595505722,50
3,50,d0,logspline,0.35000000000000003,6.518374419692471,6.653906230297115,0.9678128816639997,5.23711536739283,6.024700443287041,7.172212672408744,8.139128336229902,50
3,50,d0,logspline,0.36000000000000004,6.453203941579078,6.586634058139961,0.9483280437733587,5.196731759455021,5.966929505746739,7.100299280255344,8.048941842075381,50
3,50,d0,logspline,0.37,6.387604896414651,6.518934693482852,0.9287715918746923,5.156099866009749,5.908780056368844,7.027916825337089,7.958190784466356,50
3,50,d0,logspline,0.38,6.32158645580331,6.4508182006550525,0.9091514787958296,5.1152225063381795,5.850259103986335,6.950508584869342,7.866892399342614,50
3,50,d0,logspline,0.39,6.255157706002575,6.382294481057907,0.8894755589576112,5.074102522290085,5.791373626525273,6.8657793045979325,7.77506347724861,50
3,50,d0,logspline,0.4,6.188327637600409,6.313373277559365,0.8697516038055482,5.032742775313709,5.732130562711745,6.7859930145234895,7.6827203561862305,50
3,50,d0,logspline,0.41,6.121105136091543,6.244064175606931,0.8499873318983283,4.9911461435513065,5.67253680431331,6.709723057865107,7.589878916994926,50
